Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=364)
Variable Write,context=Main:1#run:1,a=2
Variable Write,context=Main:1#run:1,b=5
Variable Write,context=Main:1#run:1,c=2
Variable Write,context=Main:1#run:1,D=9.0
Variable Write,context=Main:1#run:1,k=1
Variable Write,context=Main:1#run:1,k=2
Variable Write,context=Main:1#run:1,k=3
Variable Write,context=Main:1#run:1,P=4
Variable Write,context=Main:1#run:1,Q=-2
Variable Write,context=Main:1#run:1,R=4
Variable Write,context=Main:1#run:1,S=-8
Method Call,caller=Main:1#run:1,target=Main:1#gcd:1
Variable Write,context=Main:1#gcd:1,a=4
Variable Write,context=Main:1#gcd:1,b=2
Method Call,caller=Main:1#gcd:1,target=Main:1#gcd:2
Variable Write,context=Main:1#gcd:2,a=2
Variable Write,context=Main:1#gcd:2,b=0
Variable Write,context=Main:1#gcd:2,result=2
Method Exit,returner=Main:1#gcd:2,value=2
Variable Write,context=Main:1#gcd:1,result=2
Method Exit,returner=Main:1#gcd:1,value=2
Variable Write,context=Main:1#run:1,g=2
Variable Write,context=Main:1#run:1,P=2
Variable Write,context=Main:1#run:1,Q=-1
Method Call,caller=Main:1#run:1,target=Main:1#gcd:3
Variable Write,context=Main:1#gcd:3,a=4
Variable Write,context=Main:1#gcd:3,b=8
Method Call,caller=Main:1#gcd:3,target=Main:1#gcd:4
Variable Write,context=Main:1#gcd:4,a=8
Variable Write,context=Main:1#gcd:4,b=4
Method Call,caller=Main:1#gcd:4,target=Main:1#gcd:5
Variable Write,context=Main:1#gcd:5,a=4
Variable Write,context=Main:1#gcd:5,b=0
Variable Write,context=Main:1#gcd:5,result=4
Method Exit,returner=Main:1#gcd:5,value=4
