Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Field Write,context=Main,n=3
Field Read,context=Main,n
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=Main,top=int[]:1
Field Read,context=Main,n
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=Main,bot=int[]:2
Field Read,context=Main,n
Field Read,context=Main,n
New Object,object=long[][]:1
New Object,object=long[]:1
Field Write,context=long[]:1,0=0
Field Write,context=long[]:1,1=0
Field Write,context=long[]:1,2=0
Field Write,context=long[][]:1,0=long[]:1
New Object,object=long[]:2
Field Write,context=long[]:2,0=0
Field Write,context=long[]:2,1=0
Field Write,context=long[]:2,2=0
Field Write,context=long[][]:1,1=long[]:2
New Object,object=long[]:3
Field Write,context=long[]:3,0=0
Field Write,context=long[]:3,1=0
Field Write,context=long[]:3,2=0
Field Write,context=long[][]:1,2=long[]:3
Field Write,context=Main,dp=long[][]:1
Field Read,context=Main,n
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,top
Field Read,context=Main,bot
Field Read,context=Main,n
Variable Write,context=Main#main:1,i=1
Field Read,context=Main,top
Field Read,context=Main,bot
Field Read,context=Main,n
Variable Write,context=Main#main:1,i=2
Field Read,context=Main,top
Field Read,context=Main,bot
Field Read,context=Main,n
Field Read,context=Main,n
Method Call,caller=Main#main:1,target=Main#f:1
Variable Write,context=Main#f:1,right=2
Variable Write,context=Main#f:1,left=0
Field Read,context=Main,dp
Variable Write,context=Main#f:1,min=9223372036854775807
Variable Write,context=Main#f:1,i=0
Method Call,caller=Main#f:1,target=Main#f:2
Variable Write,context=Main#f:2,right=0
Variable Write,context=Main#f:2,left=0
Field Read,context=Main,dp
Field Read,context=Main,dp
Variable Write,context=Main#f:2,result=0
