Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,n=3
Variable Write,context=Main#main:1,s=7
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Variable Write,context=Main#main:1,pow=int[]:1
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,pow=int[]:1
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=3
Variable Write,context=Main#main:1,pow=int[]:1
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:1,2=10
Variable Write,context=Main#main:1,pow=int[]:1
Variable Write,context=Main#main:1,id=2
Variable Write,context=Main#main:1,cnt=0
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,id=1
Variable Write,context=Main#main:1,cnt=1
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,cnt=2
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,cnt=2
Variable Write,context=Main#main:1,n=0
Variable Write,context=Main#main:1,s=0
Method Exit,returner=Main#main:1,value=<void>
Thread End,
