Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,reader=java.io.BufferedReader (id=25)
Field Write,context=Main:1,inputData=null
Field Write,context=Main:1,data=null
Field Write,context=Main:1,num=0
Field Write,context=Main:1,count=0
Field Write,context=Main:1,humanData=java.util.HashMap (id=28)
Field Write,context=Main:1,topId=java.util.ArrayList (id=31)
Field Write,context=Main:1,topLength=java.util.ArrayList (id=34)
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#start:1
Field Read,context=Main:1,reader
Field Write,context=Main:1,inputData=5
Field Read,context=Main:1,inputData
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=5
Field Write,context=Main:1,data=java.lang.String[]:2
Field Read,context=Main:1,data
Field Read,context=Main:1,data
Field Read,context=Main:1,data
Field Write,context=Main:1,num=5
Field Read,context=Main:1,humanData
Field Read,context=Main:1,num
Variable Write,context=Main:1#start:1,i=0
Field Read,context=Main:1,reader
Field Write,context=Main:1,inputData=263 2345 2504
Field Read,context=Main:1,inputData
Field Read,context=Main:1,inputData
New Object,object=java.lang.String[]:3
Field Write,context=java.lang.String[]:3,0=263
Field Write,context=java.lang.String[]:3,1=2345
Field Write,context=java.lang.String[]:3,2=2504
Field Write,context=Main:1,data=java.lang.String[]:3
Field Read,context=Main:1,humanData
Field Read,context=Main:1,data
Field Read,context=Main:1,data
Field Read,context=Main:1,data
Field Read,context=Main:1,num
Variable Write,context=Main:1#start:1,i=1
Field Read,context=Main:1,reader
Field Write,context=Main:1,inputData=1 3210 1985
Field Read,context=Main:1,inputData
Field Read,context=Main:1,inputData
New Object,object=java.lang.String[]:4
Field Write,context=java.lang.String[]:4,0=1
Field Write,context=java.lang.String[]:4,1=3210
Field Write,context=java.lang.String[]:4,2=1985
Field Write,context=Main:1,data=java.lang.String[]:4
