Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=365)
Variable Write,context=Main:1#run:1,MOD=100000
Variable Write,context=Main:1#run:1,N=3
Variable Write,context=Main:1#run:1,M=9
Variable Write,context=Main:1#run:1,S=45
Variable Write,context=Main:1#run:1,N=9
New Object,object=int[][]:1
Field Write,context=int[][]:1,0=int[46] (id=368)
Field Write,context=int[][]:1,1=int[46] (id=369)
Field Write,context=int[][]:1,2=int[46] (id=370)
Field Write,context=int[][]:1,3=int[46] (id=371)
Field Write,context=int[][]:1,4=int[46] (id=372)
Field Write,context=int[][]:1,5=int[46] (id=373)
Field Write,context=int[][]:1,6=int[46] (id=374)
Field Write,context=int[][]:1,7=int[46] (id=375)
Field Write,context=int[][]:1,8=int[46] (id=376)
Field Write,context=int[][]:1,9=int[46] (id=377)
Variable Write,context=Main:1#run:1,dp=int[][]:1
Variable Write,context=Main:1#run:1,m=1
Variable Write,context=Main:1#run:1,k=9
Variable Write,context=Main:1#run:1,s=1
Variable Write,context=Main:1#run:1,s=2
Variable Write,context=Main:1#run:1,s=3
Variable Write,context=Main:1#run:1,s=4
Variable Write,context=Main:1#run:1,s=5
Variable Write,context=Main:1#run:1,s=6
Variable Write,context=Main:1#run:1,s=7
Variable Write,context=Main:1#run:1,s=8
Variable Write,context=Main:1#run:1,s=9
Variable Write,context=Main:1#run:1,s=10
Variable Write,context=Main:1#run:1,s=11
Variable Write,context=Main:1#run:1,s=12
Variable Write,context=Main:1#run:1,s=13
Variable Write,context=Main:1#run:1,s=14
Variable Write,context=Main:1#run:1,s=15
Variable Write,context=Main:1#run:1,s=16
Variable Write,context=Main:1#run:1,s=17
Variable Write,context=Main:1#run:1,s=18
