Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,a=2
Variable Write,context=Main#main:1,b=2
Variable Write,context=Main#main:1,c=2
Variable Write,context=Main#main:1,m=4
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Variable Write,context=Main#main:1,parts=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Variable Write,context=Main#main:1,p=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[]:3,3=0
Variable Write,context=Main#main:1,q=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=0
Field Write,context=int[]:4,2=0
Field Write,context=int[]:4,3=0
Variable Write,context=Main#main:1,r=int[]:4
New Object,object=int[]:5
Field Write,context=int[]:5,0=0
Field Write,context=int[]:5,1=0
Field Write,context=int[]:5,2=0
Field Write,context=int[]:5,3=0
Variable Write,context=Main#main:1,s=int[]:5
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=2
Variable Write,context=Main#main:1,parts=int[]:1
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=2
Variable Write,context=Main#main:1,parts=int[]:1
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:1,2=2
Variable Write,context=Main#main:1,parts=int[]:1
Variable Write,context=Main#main:1,i=3
Field Write,context=int[]:1,3=2
Variable Write,context=Main#main:1,parts=int[]:1
Variable Write,context=Main#main:1,i=4
Field Write,context=int[]:1,4=2
Variable Write,context=Main#main:1,parts=int[]:1
Variable Write,context=Main#main:1,i=5
Field Write,context=int[]:1,5=2
Variable Write,context=Main#main:1,parts=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=11>
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:2,0=2
Variable Write,context=Main#main:1,p=int[]:2
Field Write,context=int[]:3,0=4
Variable Write,context=Main#main:1,q=int[]:3
Field Write,context=int[]:4,0=5
Variable Write,context=Main#main:1,r=int[]:4
Variable Write,context=Main#main:1,s=int[]:5
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:2,1=2
Variable Write,context=Main#main:1,p=int[]:2
Field Write,context=int[]:3,1=3
Variable Write,context=Main#main:1,q=int[]:3
Field Write,context=int[]:4,1=6
Variable Write,context=Main#main:1,r=int[]:4
Variable Write,context=Main#main:1,s=int[]:5
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:2,2=1
Variable Write,context=Main#main:1,p=int[]:2
Field Write,context=int[]:3,2=4
Variable Write,context=Main#main:1,q=int[]:3
Field Write,context=int[]:4,2=5
Variable Write,context=Main#main:1,r=int[]:4
Variable Write,context=Main#main:1,s=int[]:5
Variable Write,context=Main#main:1,i=3
Field Write,context=int[]:2,3=2
Variable Write,context=Main#main:1,p=int[]:2
Field Write,context=int[]:3,3=3
Variable Write,context=Main#main:1,q=int[]:3
Field Write,context=int[]:4,3=5
Variable Write,context=Main#main:1,r=int[]:4
Field Write,context=int[]:5,3=1
Variable Write,context=Main#main:1,s=int[]:5
Field Write,context=int[]:1,1=1
Variable Write,context=Main#main:1,parts=int[]:1
Field Write,context=int[]:1,2=1
Variable Write,context=Main#main:1,parts=int[]:1
Field Write,context=int[]:1,4=1
Variable Write,context=Main#main:1,parts=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=12>
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,3=0
Variable Write,context=Main#main:1,parts=int[]:1
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,5=0
Variable Write,context=Main#main:1,parts=int[]:1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=13>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,i=5
Variable Write,context=Main#main:1,a=0
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=14>
Variable Write,context=Main#main:1,b=0
Variable Write,context=Main#main:1,c=0
Method Exit,returner=Main#main:1,value=<void>
Thread End,
