Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,scanner=java.util.Scanner (id=48)
Variable Write,context=Main:1#run:1,n=15
New Object,object=char[]:1
Field Write,context=char[]:1,0=1
Field Write,context=char[]:1,1=7
Variable Write,context=Main:1#run:1,chs=char[]:1
Variable Write,context=Main:1#run:1,i=0
Variable Write,context=Main:1#run:1,i=1
Field Write,context=char[]:1,1=8
Variable Write,context=Main:1#run:1,chs=char[]:1
Field Write,context=char[]:1,1=9
Variable Write,context=Main:1#run:1,chs=char[]:1
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main:1#run:1 <name=n,type=int (id=7),value=0,index=1>
Variable Delete,method=Main:1#run:1 <name=chs,type=char[] (id=68),value=<?>,index=2>
Variable Write,context=Main:1#run:1,n=100
New Object,object=char[]:2
Field Write,context=char[]:2,0=1
Field Write,context=char[]:2,1=4
Field Write,context=char[]:2,2=4
Variable Write,context=Main:1#run:1,chs=char[]:2
Variable Write,context=Main:1#run:1,i=0
Variable Write,context=Main:1#run:1,i=1
Field Write,context=char[]:2,1=5
Variable Write,context=Main:1#run:1,chs=char[]:2
Variable Write,context=Main:1#run:1,i=2
Field Write,context=char[]:2,2=5
Variable Write,context=Main:1#run:1,chs=char[]:2
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main:1#run:1 <name=n,type=int (id=7),value=0,index=1>
Variable Delete,method=Main:1#run:1 <name=chs,type=char[] (id=68),value=<?>,index=2>
Variable Write,context=Main:1#run:1,n=1000000000
New Object,object=char[]:3
Field Write,context=char[]:3,0=7
Field Write,context=char[]:3,1=3
Field Write,context=char[]:3,2=4
Field Write,context=char[]:3,3=6
Field Write,context=char[]:3,4=5
Field Write,context=char[]:3,5=4
Field Write,context=char[]:3,6=5
Field Write,context=char[]:3,7=0
Field Write,context=char[]:3,8=0
Field Write,context=char[]:3,9=0
Variable Write,context=Main:1#run:1,chs=char[]:3
Variable Write,context=Main:1#run:1,i=0
Field Write,context=char[]:3,0=8
Variable Write,context=Main:1#run:1,chs=char[]:3
Field Write,context=char[]:3,0=9
Variable Write,context=Main:1#run:1,chs=char[]:3
Variable Write,context=Main:1#run:1,i=1
Variable Write,context=Main:1#run:1,i=2
Field Write,context=char[]:3,2=5
Variable Write,context=Main:1#run:1,chs=char[]:3
Variable Write,context=Main:1#run:1,i=3
Field Write,context=char[]:3,3=7
Variable Write,context=Main:1#run:1,chs=char[]:3
Field Write,context=char[]:3,3=8
Variable Write,context=Main:1#run:1,chs=char[]:3
Variable Write,context=Main:1#run:1,i=4
Field Write,context=char[]:3,4=6
Variable Write,context=Main:1#run:1,chs=char[]:3
Field Write,context=char[]:3,4=7
Variable Write,context=Main:1#run:1,chs=char[]:3
Variable Write,context=Main:1#run:1,i=5
Field Write,context=char[]:3,5=5
Variable Write,context=Main:1#run:1,chs=char[]:3
Variable Write,context=Main:1#run:1,i=6
Field Write,context=char[]:3,6=6
Variable Write,context=Main:1#run:1,chs=char[]:3
Field Write,context=char[]:3,6=7
Variable Write,context=Main:1#run:1,chs=char[]:3
Variable Write,context=Main:1#run:1,i=7
Variable Write,context=Main:1#run:1,i=8
Variable Write,context=Main:1#run:1,i=9
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main:1#run:1 <name=n,type=int (id=7),value=0,index=1>
Variable Delete,method=Main:1#run:1 <name=chs,type=char[] (id=68),value=<?>,index=2>
Variable Write,context=Main:1#run:1,n=3
New Object,object=char[]:4
Field Write,context=char[]:4,0=3
Variable Write,context=Main:1#run:1,chs=char[]:4
Variable Write,context=Main:1#run:1,i=0
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main:1#run:1 <name=n,type=int (id=7),value=0,index=1>
Variable Delete,method=Main:1#run:1 <name=chs,type=char[] (id=68),value=<?>,index=2>
Variable Write,context=Main:1#run:1,n=0
Method Exit,returner=Main:1#run:1,value=<void>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
