Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=1
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=1
Field Write,context=int[]:2,1=0
Field Write,context=int[][]:1,1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=-1
Field Write,context=int[][]:1,2=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=-1
Field Write,context=int[]:4,1=0
Field Write,context=int[][]:1,3=int[]:4
Field Write,context=Main,dir=int[][]:1
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=369)
Method Call,caller=Main#main:1,target=Main#run:1
Variable Write,context=Main#run:1,sc=java.util.Scanner (id=369)
Field Write,context=Main,w=2
Field Write,context=Main,h=1
Field Read,context=Main,w
Field Read,context=Main,h
Field Read,context=Main,h
Field Read,context=Main,w
New Object,object=int[][]:2
New Object,object=int[]:5
Field Write,context=int[]:5,0=0
Field Write,context=int[]:5,1=0
Field Write,context=int[][]:2,0=int[]:5
Field Write,context=Main,map=int[][]:2
Field Read,context=Main,h
Variable Write,context=Main#run:1,i=0
Field Read,context=Main,w
Variable Write,context=Main#run:1,j=0
Variable Write,context=Main#run:1,v=3
Field Write,context=Main,ex=0
Field Write,context=Main,ey=0
Field Read,context=Main,map
Field Read,context=Main,w
Variable Write,context=Main#run:1,j=1
Variable Delete,method=Main#run:1 <name=v,type=int (id=7),value=<?>,index=3>
Variable Write,context=Main#run:1,v=2
Field Write,context=Main,sx=1
Field Write,context=Main,sy=0
Field Read,context=Main,map
Field Read,context=Main,w
Variable Delete,method=Main#run:1 <name=v,type=int (id=7),value=<?>,index=3>
Field Read,context=Main,h
Variable Delete,method=Main#run:1 <name=j,type=int (id=7),value=<?>,index=2>
Field Read,context=Main,sx
