Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,stdin=java.util.Scanner (id=47)
New Object,object=Point[]:1
Field Write,context=Point[]:1,0=null
Field Write,context=Point[]:1,1=null
Field Write,context=Point[]:1,2=null
Field Write,context=Point[]:1,3=null
Variable Write,context=Main#main:1,in=Point[]:1
Variable Write,context=Main#main:1,i=0
New Object,object=Point:1
Method Call,caller=Main#main:1,target=Point:1#Point:1
Variable Write,context=Point:1#Point:1,y=0.0
Variable Write,context=Point:1#Point:1,x=0.0
Field Write,context=Point:1,x=0.0
Field Write,context=Point:1,y=0.0
Method Exit,returner=Point:1#Point:1,value=<void>
Field Write,context=Point[]:1,0=Point:1
Variable Write,context=Main#main:1,in=Point[]:1
Variable Write,context=Main#main:1,i=1
New Object,object=Point:2
Method Call,caller=Main#main:1,target=Point:2#Point:2
Variable Write,context=Point:2#Point:2,y=0.0
Variable Write,context=Point:2#Point:2,x=2.0
Field Write,context=Point:2,x=2.0
Field Write,context=Point:2,y=0.0
Method Exit,returner=Point:2#Point:2,value=<void>
Field Write,context=Point[]:1,1=Point:2
Variable Write,context=Main#main:1,in=Point[]:1
Variable Write,context=Main#main:1,i=2
New Object,object=Point:3
Method Call,caller=Main#main:1,target=Point:3#Point:3
Variable Write,context=Point:3#Point:3,y=2.0
Variable Write,context=Point:3#Point:3,x=2.0
Field Write,context=Point:3,x=2.0
Field Write,context=Point:3,y=2.0
Method Exit,returner=Point:3#Point:3,value=<void>
Field Write,context=Point[]:1,2=Point:3
Variable Write,context=Main#main:1,in=Point[]:1
Variable Write,context=Main#main:1,i=3
New Object,object=Point:4
Method Call,caller=Main#main:1,target=Point:4#Point:4
Variable Write,context=Point:4#Point:4,y=0.5
Variable Write,context=Point:4#Point:4,x=1.5
Field Write,context=Point:4,x=1.5
Field Write,context=Point:4,y=0.5
Method Exit,returner=Point:4#Point:4,value=<void>
Field Write,context=Point[]:1,3=Point:4
