Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,scanner=java.util.Scanner (id=364)
Field Write,context=Main:1,n=2
Field Write,context=Main:1,k=1
Field Write,context=Main:1,m=0
Field Write,context=Main:1,r=5
Field Read,context=Main:1,n
Field Read,context=Main:1,k
Field Read,context=Main:1,m
Field Read,context=Main:1,r
Field Read,context=Main:1,m
Field Read,context=Main:1,n
Field Read,context=Main:1,r
Field Write,context=Main:1,n=3
Field Write,context=Main:1,k=1
Field Write,context=Main:1,m=1
Field Write,context=Main:1,r=3
Field Read,context=Main:1,n
Field Read,context=Main:1,k
Field Read,context=Main:1,m
Field Read,context=Main:1,r
Field Read,context=Main:1,m
Variable Write,context=Main:1#run:1,bs=java.util.BitSet (id=365)
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=2
Field Read,context=Main:1,n
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,p=4
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,j=2
Field Read,context=Main:1,n
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=3
Variable Delete,method=Main:1#run:1 <name=p,type=long (id=8),value=<?>,index=4>
Variable Delete,method=Main:1#run:1 <name=j,type=int (id=7),value=<?>,index=5>
Field Read,context=Main:1,n
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,p=9
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,j=3
Field Read,context=Main:1,n
Field Read,context=Main:1,n
Variable Delete,method=Main:1#run:1 <name=p,type=long (id=8),value=<?>,index=4>
Variable Delete,method=Main:1#run:1 <name=j,type=int (id=7),value=<?>,index=5>
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=3>
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=1
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=2
Field Read,context=Main:1,n
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=7>
Field Read,context=Main:1,n
Field Read,context=Main:1,r
Variable Delete,method=Main:1#run:1 <name=bs,type=java.util.BitSet (unresolved),value=<?>,index=1>
Variable Delete,method=Main:1#run:1 <name=den,type=java.math.BigInteger (unresolved),value=<?>,index=2>
Variable Delete,method=Main:1#run:1 <name=num,type=java.math.BigInteger (unresolved),value=<?>,index=6>
Field Write,context=Main:1,n=2
Field Write,context=Main:1,k=2
Field Write,context=Main:1,m=1
Field Write,context=Main:1,r=3
Field Read,context=Main:1,n
Field Read,context=Main:1,k
Field Read,context=Main:1,m
Field Read,context=Main:1,r
Field Read,context=Main:1,m
Variable Write,context=Main:1#run:1,bs=java.util.BitSet (id=372)
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=2
Field Read,context=Main:1,n
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,p=4
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,j=2
Field Read,context=Main:1,n
Field Read,context=Main:1,n
Variable Delete,method=Main:1#run:1 <name=p,type=long (id=8),value=<?>,index=4>
Variable Delete,method=Main:1#run:1 <name=j,type=int (id=7),value=<?>,index=5>
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=3>
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=1
Field Read,context=Main:1,n
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=7>
Field Read,context=Main:1,n
Field Read,context=Main:1,r
Variable Delete,method=Main:1#run:1 <name=bs,type=java.util.BitSet (unresolved),value=<?>,index=1>
Variable Delete,method=Main:1#run:1 <name=den,type=java.math.BigInteger (unresolved),value=<?>,index=2>
Variable Delete,method=Main:1#run:1 <name=num,type=java.math.BigInteger (unresolved),value=<?>,index=6>
Field Write,context=Main:1,n=0
Field Write,context=Main:1,k=0
Field Write,context=Main:1,m=0
Field Write,context=Main:1,r=0
Field Read,context=Main:1,n
Field Read,context=Main:1,k
Field Read,context=Main:1,m
Field Read,context=Main:1,r
Method Exit,returner=Main:1#run:1,value=<void>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
