Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,stdin=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,N=10
Variable Write,context=Main#main:1,M=5
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=int[]:1,7=0
Field Write,context=int[]:1,8=0
Field Write,context=int[]:1,9=0
Field Write,context=int[]:1,10=0
Variable Write,context=Main#main:1,map=int[]:1
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,map=int[]:1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,map=int[]:1
Variable Write,context=Main#main:1,i=3
Field Write,context=int[]:1,3=5
Variable Write,context=Main#main:1,map=int[]:1
Variable Write,context=Main#main:1,i=4
Field Write,context=int[]:1,4=6
Variable Write,context=Main#main:1,map=int[]:1
Variable Write,context=Main#main:1,i=5
Field Write,context=int[]:1,5=-3
Variable Write,context=Main#main:1,map=int[]:1
Variable Write,context=Main#main:1,i=6
Field Write,context=int[]:1,6=8
Variable Write,context=Main#main:1,map=int[]:1
Variable Write,context=Main#main:1,i=7
Field Write,context=int[]:1,7=1
Variable Write,context=Main#main:1,map=int[]:1
Variable Write,context=Main#main:1,i=8
Field Write,context=int[]:1,8=8
Variable Write,context=Main#main:1,map=int[]:1
Variable Write,context=Main#main:1,i=9
Field Write,context=int[]:1,9=-4
Variable Write,context=Main#main:1,map=int[]:1
Variable Write,context=Main#main:1,i=10
Variable Write,context=Main#main:1,map=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
