Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Method Call,caller=Main#main:1,target=Main#run:1
Variable Write,context=Main#run:1,set=java.util.HashSet (id=342)
Variable Write,context=Main#run:1,in=java.io.BufferedReader (id=344)
Variable Write,context=Main#run:1,m=4
Variable Write,context=Main#run:1,k=0
Variable Write,context=Main#run:1,str=aa
Field Write,context=Main,a=
Variable Write,context=Main#run:1,i=0
Field Read,context=Main,a
Field Write,context=Main,a=a
Field Write,context=Main,b=
Variable Write,context=Main#run:1,j=1
Field Read,context=Main,b
Field Write,context=Main,b=a
Field Read,context=Main,a
Field Read,context=Main,b
Variable Delete,method=Main#run:1 <name=j,type=int (id=7),value=<?>,index=6>
Field Read,context=Main,a
Method Call,caller=Main#run:1,target=Main#re:1
Variable Write,context=Main#re:1,str=a
Variable Write,context=Main#re:1,sb=java.lang.StringBuffer (id=349)
Variable Write,context=Main#re:1,result=a
Method Exit,returner=Main#re:1,value=a
Field Read,context=Main,b
Field Read,context=Main,a
Method Call,caller=Main#run:1,target=Main#re:2
Variable Write,context=Main#re:2,str=a
Variable Write,context=Main#re:2,sb=java.lang.StringBuffer (id=352)
Variable Write,context=Main#re:2,result=a
Method Exit,returner=Main#re:2,value=a
Field Read,context=Main,b
Method Call,caller=Main#run:1,target=Main#re:3
Variable Write,context=Main#re:3,str=a
Variable Write,context=Main#re:3,sb=java.lang.StringBuffer (id=354)
Variable Write,context=Main#re:3,result=a
Method Exit,returner=Main#re:3,value=a
Field Read,context=Main,a
Field Read,context=Main,b
Method Call,caller=Main#run:1,target=Main#re:4
Variable Write,context=Main#re:4,str=a
Variable Write,context=Main#re:4,sb=java.lang.StringBuffer (id=356)
Variable Write,context=Main#re:4,result=a
Method Exit,returner=Main#re:4,value=a
Field Read,context=Main,b
Field Read,context=Main,a
Field Read,context=Main,b
Method Call,caller=Main#run:1,target=Main#re:5
Variable Write,context=Main#re:5,str=a
