Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,n=3
New Object,object=long[]:1
Field Write,context=long[]:1,0=0
Field Write,context=long[]:1,1=0
Field Write,context=long[]:1,2=0
Variable Write,context=Main#main:1,even=long[]:1
New Object,object=long[]:2
Field Write,context=long[]:2,0=0
Field Write,context=long[]:2,1=0
Field Write,context=long[]:2,2=0
Variable Write,context=Main#main:1,odd=long[]:2
Variable Write,context=Main#main:1,oid=0
Variable Write,context=Main#main:1,eid=0
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,k=6
Field Write,context=long[]:1,0=6
Variable Write,context=Main#main:1,even=long[]:1
Variable Write,context=Main#main:1,eid=1
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=k,type=long (id=8),value=35,index=8>
Variable Write,context=Main#main:1,k=10
Field Write,context=long[]:1,1=10
Variable Write,context=Main#main:1,even=long[]:1
Variable Write,context=Main#main:1,eid=2
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=k,type=long (id=8),value=35,index=8>
Variable Write,context=Main#main:1,k=14
Field Write,context=long[]:1,2=14
Variable Write,context=Main#main:1,even=long[]:1
Variable Write,context=Main#main:1,eid=3
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=k,type=long (id=8),value=35,index=8>
Variable Write,context=Main#main:1,k=15
Field Write,context=long[]:2,0=15
Variable Write,context=Main#main:1,odd=long[]:2
Variable Write,context=Main#main:1,oid=1
Variable Write,context=Main#main:1,i=4
Variable Delete,method=Main#main:1 <name=k,type=long (id=8),value=35,index=8>
Variable Write,context=Main#main:1,k=21
Field Write,context=long[]:2,1=21
Variable Write,context=Main#main:1,odd=long[]:2
Variable Write,context=Main#main:1,oid=2
Variable Write,context=Main#main:1,i=5
Variable Delete,method=Main#main:1 <name=k,type=long (id=8),value=35,index=8>
Variable Write,context=Main#main:1,k=35
Field Write,context=long[]:2,2=35
Variable Write,context=Main#main:1,odd=long[]:2
Variable Write,context=Main#main:1,oid=3
Variable Write,context=Main#main:1,n=2
New Object,object=long[]:3
Field Write,context=long[]:3,0=0
Field Write,context=long[]:3,1=0
Variable Write,context=Main#main:1,even=long[]:3
New Object,object=long[]:4
Field Write,context=long[]:4,0=0
Variable Write,context=Main#main:1,odd=long[]:4
Variable Write,context=Main#main:1,oid=0
Variable Write,context=Main#main:1,eid=0
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=2,index=7>
Variable Write,context=Main#main:1,i=0
Variable Delete,method=Main#main:1 <name=k,type=long (id=8),value=35,index=8>
Variable Write,context=Main#main:1,k=30
Field Write,context=long[]:3,0=30
Variable Write,context=Main#main:1,even=long[]:3
Variable Write,context=Main#main:1,eid=1
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=k,type=long (id=8),value=35,index=8>
Variable Write,context=Main#main:1,k=42
Field Write,context=long[]:3,1=42
Variable Write,context=Main#main:1,even=long[]:3
Variable Write,context=Main#main:1,eid=2
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=k,type=long (id=8),value=35,index=8>
Variable Write,context=Main#main:1,k=35
Field Write,context=long[]:4,0=35
Variable Write,context=Main#main:1,odd=long[]:4
Variable Write,context=Main#main:1,oid=1
Variable Delete,method=Main#main:1 <name=e0,type=java.math.BigInteger (unresolved),value=<?>,index=9>
Variable Write,context=Main#main:1,n=0
Method Exit,returner=Main#main:1,value=<void>
Thread End,
