Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,sc=java.util.Scanner (id=364)
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Field Write,context=Main:1,w=6
Field Read,context=Main:1,sc
Field Write,context=Main:1,h=5
Field Read,context=Main:1,w
New Object,object=Main$Robot:1
Method Call,caller=Main:1#run:1,target=Main$Robot:1#Main$Robot:1
Field Write,context=Main$Robot:1,x=1
Field Write,context=Main$Robot:1,y=1
Field Write,context=Main$Robot:1,d=0
Method Exit,returner=Main$Robot:1#Main$Robot:1,value=<void>
Field Write,context=Main:1,r=Main$Robot:1
Field Read,context=Main:1,sc
Field Write,context=Main:1,com=FORWARD
Field Read,context=Main:1,com
Field Read,context=Main:1,com
Field Read,context=Main:1,r
Field Read,context=Main:1,sc
Method Call,caller=Main:1#run:1,target=Main$Robot:1#forward:1
Variable Write,context=Main$Robot:1#forward:1,g=3
Field Read,context=Main$Robot:1,d
Field Read,context=Main$Robot:1,y
Field Read,context=Main:1,h
Field Read,context=Main$Robot:1,y
Field Read,context=Main$Robot:1,y
Field Write,context=Main$Robot:1,y=4
Field Read,context=Main$Robot:1,d
Field Read,context=Main$Robot:1,d
Field Read,context=Main$Robot:1,d
Method Exit,returner=Main$Robot:1#forward:1,value=<void>
Field Read,context=Main:1,sc
Field Write,context=Main:1,com=RIGHT
Field Read,context=Main:1,com
Field Read,context=Main:1,com
Field Read,context=Main:1,com
Field Read,context=Main:1,com
Field Read,context=Main:1,r
Method Call,caller=Main:1#run:1,target=Main$Robot:1#turnR:1
Field Read,context=Main$Robot:1,d
Field Write,context=Main$Robot:1,d=1
Method Exit,returner=Main$Robot:1#turnR:1,value=<void>
Field Read,context=Main:1,sc
Field Write,context=Main:1,com=FORWARD
