Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=AAA
Field Write,context=java.lang.String[]:2,1=AA
Field Write,context=java.lang.String[]:2,2=A
Field Write,context=java.lang.String[]:2,3=B
Field Write,context=java.lang.String[]:2,4=C
Field Write,context=java.lang.String[]:2,5=D
Field Write,context=java.lang.String[]:2,6=E
Variable Write,context=Main#main:1,r=java.lang.String[]:2
New Object,object=double[]:1
Field Write,context=double[]:1,0=35.5
Field Write,context=double[]:1,1=37.5
Field Write,context=double[]:1,2=40.0
Field Write,context=double[]:1,3=43.0
Field Write,context=double[]:1,4=50.0
Field Write,context=double[]:1,5=55.0
Field Write,context=double[]:1,6=70.0
Variable Write,context=Main#main:1,m1=double[]:1
New Object,object=double[]:2
Field Write,context=double[]:2,0=71.0
Field Write,context=double[]:2,1=77.0
Field Write,context=double[]:2,2=83.0
Field Write,context=double[]:2,3=89.0
Field Write,context=double[]:2,4=105.0
Field Write,context=double[]:2,5=116.0
Field Write,context=double[]:2,6=148.0
Variable Write,context=Main#main:1,m2=double[]:2
Variable Write,context=Main#main:1,a=40.0
Variable Write,context=Main#main:1,b=70.0
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=a,type=double (id=5),value=72.5,index=5>
Variable Delete,method=Main#main:1 <name=b,type=double (id=5),value=140.51,index=6>
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#main:1,a=72.5
Variable Write,context=Main#main:1,b=140.51
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,i=5
Variable Write,context=Main#main:1,i=6
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
