Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,BASE_SIZE=200
Variable Write,context=Main#main:1,in=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,nSize=10
Variable Write,context=Main#main:1,qSize=3
Variable Write,context=Main#main:1,all=java.util.ArrayList (id=364)
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Variable Write,context=Main#main:1,layerSize=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Variable Write,context=Main#main:1,layerMin=int[]:2
Variable Write,context=Main#main:1,n=0
Variable Write,context=Main#main:1,val=0
Variable Write,context=Main#main:1,layerIndex=0
Field Write,context=int[]:2,0=2147483647
Variable Write,context=Main#main:1,layerMin=int[]:2
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,layerSize=int[]:1
Field Write,context=int[]:2,0=0
Variable Write,context=Main#main:1,layerMin=int[]:2
Variable Write,context=Main#main:1,n=1
Variable Delete,method=Main#main:1 <name=val,type=int (id=7),value=<?>,index=9>
Variable Delete,method=Main#main:1 <name=layerIndex,type=int (id=7),value=<?>,index=10>
Variable Write,context=Main#main:1,val=1
Variable Write,context=Main#main:1,layerIndex=0
Field Write,context=int[]:1,0=2
Variable Write,context=Main#main:1,layerSize=int[]:1
Variable Write,context=Main#main:1,layerMin=int[]:2
Variable Write,context=Main#main:1,n=2
Variable Delete,method=Main#main:1 <name=val,type=int (id=7),value=<?>,index=9>
Variable Delete,method=Main#main:1 <name=layerIndex,type=int (id=7),value=<?>,index=10>
Variable Write,context=Main#main:1,val=2
Variable Write,context=Main#main:1,layerIndex=0
Field Write,context=int[]:1,0=3
Variable Write,context=Main#main:1,layerSize=int[]:1
Variable Write,context=Main#main:1,layerMin=int[]:2
Variable Write,context=Main#main:1,n=3
Variable Delete,method=Main#main:1 <name=val,type=int (id=7),value=<?>,index=9>
Variable Delete,method=Main#main:1 <name=layerIndex,type=int (id=7),value=<?>,index=10>
