Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
New Object,object=Main$MyScanner:1
Method Call,caller=Main:1#run:1,target=Main$MyScanner:1#MyScanner:1
Method Exit,returner=Main$MyScanner:1#MyScanner:1,value=<void>
Variable Write,context=Main:1#run:1,sc=Main$MyScanner:1
Field Write,context=Main:1,tetra=int[200] (id=346)
Field Write,context=Main:1,dp1=int[2000000] (id=347)
Field Write,context=Main:1,dp2=int[2000000] (id=348)
Variable Write,context=Main:1#run:1,i=0
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=1
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=2
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=3
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=4
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=5
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=6
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=7
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=8
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=9
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=10
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=11
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=12
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=13
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=14
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=15
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=16
Field Read,context=Main:1,tetra
Variable Write,context=Main:1#run:1,i=17
Field Read,context=Main:1,tetra
