Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
New Object,object=Main$Token:1
Method Call,caller=Main#<clinit>:1,target=Main$Token:1#Main$Token:1
Variable Write,context=Main$Token:1#Main$Token:1,value=+
Variable Write,context=Main$Token:1#Main$Token:1,type=-1
Field Write,context=Main$Token:1,value=+
Field Write,context=Main$Token:1,type=-1
Method Exit,returner=Main$Token:1#Main$Token:1,value=<void>
Field Write,context=Main,ADD_TOK=Main$Token:1
New Object,object=Main$Token:2
Method Call,caller=Main#<clinit>:1,target=Main$Token:2#Main$Token:2
Variable Write,context=Main$Token:2#Main$Token:2,value=-
Variable Write,context=Main$Token:2#Main$Token:2,type=-2
Field Write,context=Main$Token:2,value=-
Field Write,context=Main$Token:2,type=-2
Method Exit,returner=Main$Token:2#Main$Token:2,value=<void>
Field Write,context=Main,SUB_TOK=Main$Token:2
New Object,object=Main$Token:3
Method Call,caller=Main#<clinit>:1,target=Main$Token:3#Main$Token:3
Variable Write,context=Main$Token:3#Main$Token:3,value=*
Variable Write,context=Main$Token:3#Main$Token:3,type=-3
Field Write,context=Main$Token:3,value=*
Field Write,context=Main$Token:3,type=-3
Method Exit,returner=Main$Token:3#Main$Token:3,value=<void>
Field Write,context=Main,MUL_TOK=Main$Token:3
New Object,object=Main$Token:4
Method Call,caller=Main#<clinit>:1,target=Main$Token:4#Main$Token:4
Variable Write,context=Main$Token:4#Main$Token:4,value=i
Variable Write,context=Main$Token:4#Main$Token:4,type=-4
Field Write,context=Main$Token:4,value=i
Field Write,context=Main$Token:4,type=-4
Method Exit,returner=Main$Token:4#Main$Token:4,value=<void>
Field Write,context=Main,IMG_TOK=Main$Token:4
New Object,object=Main$Token:5
Method Call,caller=Main#<clinit>:1,target=Main$Token:5#Main$Token:5
Variable Write,context=Main$Token:5#Main$Token:5,value=(
Variable Write,context=Main$Token:5#Main$Token:5,type=-5
Field Write,context=Main$Token:5,value=(
Field Write,context=Main$Token:5,type=-5
Method Exit,returner=Main$Token:5#Main$Token:5,value=<void>
Field Write,context=Main,KAKKO_L_TOK=Main$Token:5
New Object,object=Main$Token:6
Method Call,caller=Main#<clinit>:1,target=Main$Token:6#Main$Token:6
Variable Write,context=Main$Token:6#Main$Token:6,value=)
Variable Write,context=Main$Token:6#Main$Token:6,type=-6
Field Write,context=Main$Token:6,value=)
Field Write,context=Main$Token:6,type=-6
Method Exit,returner=Main$Token:6#Main$Token:6,value=<void>
Field Write,context=Main,KAKKO_R_TOK=Main$Token:6
