Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Variable Write,context=Main#main:1,pasta=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Variable Write,context=Main#main:1,juice=int[]:2
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=365)
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=800
Variable Write,context=Main#main:1,pasta=int[]:1
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=700
Variable Write,context=Main#main:1,pasta=int[]:1
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:1,2=900
Variable Write,context=Main#main:1,pasta=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:2,0=198
Variable Write,context=Main#main:1,juice=int[]:2
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:2,1=330
Variable Write,context=Main#main:1,juice=int[]:2
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main#main:1,minp=3000
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,minp=800
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,minp=700
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#main:1,minj=3000
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,minj=198
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=9>
Variable Write,context=Main#main:1,sum=898
Variable Write,context=Main#main:1,sum=848
Method Exit,returner=Main#main:1,value=<void>
Thread End,
