Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Field Write,context=Main,n=1
Field Read,context=Main,n
Field Read,context=Main,n
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[][]:1,0=int[]:1
Field Write,context=Main,mobile=int[][]:1
Field Read,context=Main,n
New Object,object=long[]:1
Field Write,context=long[]:1,0=0
Field Write,context=Main,weight=long[]:1
Field Read,context=Main,n
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Field Read,context=Main,n
Field Read,context=Main,weight
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=2>
Field Read,context=Main,n
Variable Write,context=Main#main:1,i=0
Method Call,caller=Main#main:1,target=Main#f:1
Variable Write,context=Main#f:1,id=0
Field Read,context=Main,weight
Variable Write,context=Main#f:1,le=1
Variable Write,context=Main#f:1,ri=1
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Variable Write,context=Main#f:1,kle=1
Variable Write,context=Main#f:1,kri=1
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Variable Write,context=Main#f:1,kle=2
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Variable Write,context=Main#f:1,kri=2
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Variable Write,context=Main#f:1,kle=3
Field Read,context=Main,mobile
Field Read,context=Main,mobile
Field Read,context=Main,weight
Variable Write,context=Main#f:1,result=5
Method Exit,returner=Main#f:1,value=5
Field Read,context=Main,n
Field Read,context=Main,weight
