Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,n=5
Variable Write,context=Main#main:1,map=java.util.HashMap (id=364)
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,in=A
Variable Write,context=Main#main:1,count=20
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=in,type=java.lang.String (id=25),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=count,type=int (id=7),value=<?>,index=6>
Variable Write,context=Main#main:1,in=B
Variable Write,context=Main#main:1,count=20
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=in,type=java.lang.String (id=25),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=count,type=int (id=7),value=<?>,index=6>
Variable Write,context=Main#main:1,in=A
Variable Write,context=Main#main:1,count=20
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=in,type=java.lang.String (id=25),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=count,type=int (id=7),value=<?>,index=6>
Variable Write,context=Main#main:1,in=AB
Variable Write,context=Main#main:1,count=10
Variable Write,context=Main#main:1,i=4
Variable Delete,method=Main#main:1 <name=in,type=java.lang.String (id=25),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=count,type=int (id=7),value=<?>,index=6>
Variable Write,context=Main#main:1,in=Z
Variable Write,context=Main#main:1,count=10
Variable Delete,method=Main#main:1 <name=in,type=java.lang.String (id=25),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=count,type=int (id=7),value=<?>,index=6>
New Object,object=Main$1:1
Method Call,caller=Main#main:1,target=Main$1:1#<init>:1
Method Exit,returner=Main$1:1#<init>:1,value=<void>
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#main:1,set=java.util.TreeSet (id=374)
