Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=-1
Field Write,context=int[]:1,1=0
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=1
Field Write,context=int[][]:1,1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=1
Field Write,context=int[]:3,1=0
Field Write,context=int[][]:1,2=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=-1
Field Write,context=int[][]:1,3=int[]:4
Field Write,context=Main:1,d=int[][]:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=371)
Field Write,context=Main:1,w=2
Field Write,context=Main:1,h=2
Field Read,context=Main:1,w
Field Read,context=Main:1,h
Field Write,context=Main:1,N=0
Field Read,context=Main:1,h
Field Read,context=Main:1,w
New Object,object=int[][]:2
New Object,object=int[]:5
Field Write,context=int[]:5,0=0
Field Write,context=int[]:5,1=0
Field Write,context=int[][]:2,0=int[]:5
New Object,object=int[]:6
Field Write,context=int[]:6,0=0
Field Write,context=int[]:6,1=0
Field Write,context=int[][]:2,1=int[]:6
Field Write,context=Main:1,a=int[][]:2
Field Read,context=Main:1,h
Field Read,context=Main:1,w
New Object,object=boolean[][]:1
New Object,object=boolean[]:1
Field Write,context=boolean[]:1,0=false
Field Write,context=boolean[]:1,1=false
Field Write,context=boolean[][]:1,0=boolean[]:1
New Object,object=boolean[]:2
Field Write,context=boolean[]:2,0=false
Field Write,context=boolean[]:2,1=false
Field Write,context=boolean[][]:1,1=boolean[]:2
Field Write,context=Main:1,u=boolean[][]:1
Field Read,context=Main:1,h
Field Read,context=Main:1,w
New Object,object=int[]:7
