Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,sc=java.util.Scanner (id=362)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Field Read,context=Main,sc
Field Write,context=Main,N=5
Field Read,context=Main,N
Field Read,context=Main,sc
Field Write,context=Main,M=4
Field Read,context=Main,sc
Field Write,context=Main,A=1
Field Read,context=Main,sc
Field Write,context=Main,B=3
Field Read,context=Main,sc
Field Write,context=Main,C=2
Field Read,context=Main,sc
Field Write,context=Main,T=0
Field Read,context=Main,T
Field Write,context=Main,RT=0
Method Call,caller=Main#main:1,target=Main#solve:1
Field Read,context=Main,N
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Variable Write,context=Main#solve:1,v=int[]:1
Field Read,context=Main,N
Variable Write,context=Main#solve:1,i=0
Field Read,context=Main,sc
Variable Write,context=Main#solve:1,v=int[]:1
Field Read,context=Main,N
Variable Write,context=Main#solve:1,i=1
Field Read,context=Main,sc
Field Write,context=int[]:1,1=1
Variable Write,context=Main#solve:1,v=int[]:1
Field Read,context=Main,N
Variable Write,context=Main#solve:1,i=2
Field Read,context=Main,sc
Field Write,context=int[]:1,2=2
Variable Write,context=Main#solve:1,v=int[]:1
Field Read,context=Main,N
Variable Write,context=Main#solve:1,i=3
Field Read,context=Main,sc
Variable Write,context=Main#solve:1,v=int[]:1
Field Read,context=Main,N
Variable Write,context=Main#solve:1,i=4
Field Read,context=Main,sc
Field Write,context=int[]:1,4=1
Variable Write,context=Main#solve:1,v=int[]:1
Field Read,context=Main,N
Field Read,context=Main,RT
Variable Write,context=Main#solve:1,result=int[]:1
Method Exit,returner=Main#solve:1,value=int[]:1
Variable Write,context=Main#main:1,ans=int[]:1
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=1
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=2
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=3
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=4
Field Read,context=Main,N
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=ans,type=int[] (id=77),value=<?>,index=1>
Field Read,context=Main,sc
Field Write,context=Main,N=5
Field Read,context=Main,N
Field Read,context=Main,sc
Field Write,context=Main,M=7
Field Read,context=Main,sc
Field Write,context=Main,A=1
Field Read,context=Main,sc
Field Write,context=Main,B=3
Field Read,context=Main,sc
Field Write,context=Main,C=2
Field Read,context=Main,sc
Field Write,context=Main,T=1
Field Read,context=Main,T
Field Write,context=Main,RT=1
Method Call,caller=Main#main:1,target=Main#solve:2
Field Read,context=Main,N
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[]:2,4=0
Variable Write,context=Main#solve:2,v=int[]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,i=0
Field Read,context=Main,sc
Variable Write,context=Main#solve:2,v=int[]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,i=1
Field Read,context=Main,sc
Field Write,context=int[]:2,1=1
Variable Write,context=Main#solve:2,v=int[]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,i=2
Field Read,context=Main,sc
Field Write,context=int[]:2,2=2
Variable Write,context=Main#solve:2,v=int[]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,i=3
Field Read,context=Main,sc
Variable Write,context=Main#solve:2,v=int[]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,i=4
Field Read,context=Main,sc
Field Write,context=int[]:2,4=1
Variable Write,context=Main#solve:2,v=int[]:2
Field Read,context=Main,N
Field Read,context=Main,RT
Variable Delete,method=Main#solve:2 <name=i,type=int (id=7),value=<?>,index=1>
Field Read,context=Main,N
Field Read,context=Main,N
New Object,object=int[][]:1
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[]:3,3=0
Field Write,context=int[]:3,4=0
Field Write,context=int[]:3,5=0
Field Write,context=int[]:3,6=0
Field Write,context=int[][]:1,0=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=0
Field Write,context=int[]:4,2=0
Field Write,context=int[]:4,3=0
Field Write,context=int[]:4,4=0
Field Write,context=int[]:4,5=0
Field Write,context=int[]:4,6=0
Field Write,context=int[][]:1,1=int[]:4
New Object,object=int[]:5
Field Write,context=int[]:5,0=0
Field Write,context=int[]:5,1=0
Field Write,context=int[]:5,2=0
Field Write,context=int[]:5,3=0
Field Write,context=int[]:5,4=0
Field Write,context=int[]:5,5=0
Field Write,context=int[]:5,6=0
Field Write,context=int[][]:1,2=int[]:5
New Object,object=int[]:6
Field Write,context=int[]:6,0=0
Field Write,context=int[]:6,1=0
Field Write,context=int[]:6,2=0
Field Write,context=int[]:6,3=0
Field Write,context=int[]:6,4=0
Field Write,context=int[]:6,5=0
Field Write,context=int[]:6,6=0
Field Write,context=int[][]:1,3=int[]:6
New Object,object=int[]:7
Field Write,context=int[]:7,0=0
Field Write,context=int[]:7,1=0
Field Write,context=int[]:7,2=0
Field Write,context=int[]:7,3=0
Field Write,context=int[]:7,4=0
Field Write,context=int[]:7,5=0
Field Write,context=int[]:7,6=0
Field Write,context=int[][]:1,4=int[]:7
New Object,object=int[]:8
Field Write,context=int[]:8,0=0
Field Write,context=int[]:8,1=0
Field Write,context=int[]:8,2=0
Field Write,context=int[]:8,3=0
Field Write,context=int[]:8,4=0
Field Write,context=int[]:8,5=0
Field Write,context=int[]:8,6=0
Field Write,context=int[][]:1,5=int[]:8
New Object,object=int[]:9
Field Write,context=int[]:9,0=0
Field Write,context=int[]:9,1=0
Field Write,context=int[]:9,2=0
Field Write,context=int[]:9,3=0
Field Write,context=int[]:9,4=0
Field Write,context=int[]:9,5=0
Field Write,context=int[]:9,6=0
Field Write,context=int[][]:1,6=int[]:9
Variable Write,context=Main#solve:2,count=int[][]:1
Field Read,context=Main,N
Variable Write,context=Main#solve:2,i=0
Field Read,context=Main,N
New Object,object=int[][]:2
New Object,object=int[]:10
Field Write,context=int[]:10,0=0
Field Write,context=int[]:10,1=0
Field Write,context=int[]:10,2=0
Field Write,context=int[]:10,3=0
Field Write,context=int[]:10,4=0
Field Write,context=int[]:10,5=0
Field Write,context=int[]:10,6=0
Field Write,context=int[][]:2,0=int[]:10
New Object,object=int[]:11
Field Write,context=int[]:11,0=0
Field Write,context=int[]:11,1=0
Field Write,context=int[]:11,2=0
Field Write,context=int[]:11,3=0
Field Write,context=int[]:11,4=0
Field Write,context=int[]:11,5=0
Field Write,context=int[]:11,6=0
Field Write,context=int[][]:2,1=int[]:11
Variable Write,context=Main#solve:2,c=int[][]:2
Variable Write,context=Main#solve:2,c=int[][]:2
Variable Write,context=Main#solve:2,t=0
Field Read,context=Main,RT
Variable Write,context=Main#solve:2,j=0
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=0
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=1
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=2
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=3
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=4
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Field Read,context=Main,N
Variable Delete,method=Main#solve:2 <name=k,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#solve:2,k=0
Field Read,context=Main,C
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,B
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,A
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=1
Field Read,context=Main,C
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,B
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,A
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=2
Field Read,context=Main,C
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,B
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,A
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=3
Field Read,context=Main,C
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,B
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,A
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=4
Field Read,context=Main,C
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,B
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,A
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Field Read,context=Main,N
Variable Delete,method=Main#solve:2 <name=k,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#solve:2,k=0
Field Read,context=Main,M
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=1
Field Read,context=Main,M
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=2
Field Read,context=Main,M
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=3
Field Read,context=Main,M
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=4
Field Read,context=Main,M
Variable Write,context=Main#solve:2,c=int[][]:2
Field Read,context=Main,N
Variable Write,context=Main#solve:2,t=1
Variable Delete,method=Main#solve:2 <name=k,type=int (id=7),value=<?>,index=9>
Field Read,context=Main,RT
Field Read,context=Main,N
Variable Delete,method=Main#solve:2 <name=j,type=int (id=7),value=<?>,index=6>
Variable Write,context=Main#solve:2,j=0
Variable Write,context=Main#solve:2,count=int[][]:1
Field Read,context=Main,N
Variable Write,context=Main#solve:2,j=1
Variable Write,context=Main#solve:2,count=int[][]:1
Field Read,context=Main,N
Variable Write,context=Main#solve:2,j=2
Variable Write,context=Main#solve:2,count=int[][]:1
Field Read,context=Main,N
Variable Write,context=Main#solve:2,j=3
Variable Write,context=Main#solve:2,count=int[][]:1
Field Read,context=Main,N
Variable Write,context=Main#solve:2,j=4
Variable Write,context=Main#solve:2,count=int[][]:1
Field Read,context=Main,N
Field Read,context=Main,N
Variable Write,context=Main#solve:2,i=1
Variable Delete,method=Main#solve:2 <name=c,type=int[][] (id=122),value=<?>,index=4>
Variable Delete,method=Main#solve:2 <name=t,type=int (id=7),value=<?>,index=5>
Variable Delete,method=Main#solve:2 <name=j,type=int (id=7),value=<?>,index=10>
Field Read,context=Main,N
New Object,object=int[][]:3
New Object,object=int[]:12
Field Write,context=int[]:12,0=0
Field Write,context=int[]:12,1=0
Field Write,context=int[]:12,2=0
Field Write,context=int[]:12,3=0
Field Write,context=int[]:12,4=0
Field Write,context=int[]:12,5=0
Field Write,context=int[]:12,6=0
Field Write,context=int[][]:3,0=int[]:12
New Object,object=int[]:13
Field Write,context=int[]:13,0=0
Field Write,context=int[]:13,1=0
Field Write,context=int[]:13,2=0
Field Write,context=int[]:13,3=0
Field Write,context=int[]:13,4=0
Field Write,context=int[]:13,5=0
Field Write,context=int[]:13,6=0
Field Write,context=int[][]:3,1=int[]:13
Variable Write,context=Main#solve:2,c=int[][]:3
Variable Write,context=Main#solve:2,c=int[][]:3
Variable Write,context=Main#solve:2,t=0
Field Read,context=Main,RT
Variable Write,context=Main#solve:2,j=0
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=0
Variable Write,context=Main#solve:2,c=int[][]:3
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=1
Variable Write,context=Main#solve:2,c=int[][]:3
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=2
Variable Write,context=Main#solve:2,c=int[][]:3
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=3
Variable Write,context=Main#solve:2,c=int[][]:3
Field Read,context=Main,N
Variable Write,context=Main#solve:2,k=4
Variable Write,context=Main#solve:2,c=int[][]:3
Field Read,context=Main,N
Field Read,context=Main,N
Variable Delete,method=Main#solve:2 <name=k,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#solve:2,k=0
Field Read,context=Main,C
Variable Write,context=Main#solve:2,c=int[][]:3
Field Read,context=Main,B
