Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,tm=java.util.TreeMap (id=364)
Variable Write,context=Main#main:1,n=3
New Object,object=Main$Page[]:1
Field Write,context=Main$Page[]:1,0=null
Field Write,context=Main$Page[]:1,1=null
Field Write,context=Main$Page[]:1,2=null
Variable Write,context=Main#main:1,p=Main$Page[]:1
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,name=index
Variable Write,context=Main#main:1,k=1
New Object,object=Main$Page:1
Method Call,caller=Main#main:1,target=Main$Page:1#Main$Page:1
Variable Write,context=Main$Page:1#Main$Page:1,num=0
Variable Write,context=Main$Page:1#Main$Page:1,k=1
Variable Write,context=Main$Page:1#Main$Page:1,name=index
Field Write,context=Main$Page:1,name=index
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=Main$Page:1,l=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=Main$Page:1,r=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=Main$Page:1,t=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=Main$Page:1,b=int[]:4
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=null
Field Write,context=Main$Page:1,button=java.lang.String[]:2
Field Write,context=Main$Page:1,num=0
Field Write,context=Main$Page:1,k=1
Method Exit,returner=Main$Page:1#Main$Page:1,value=<void>
Field Write,context=Main$Page[]:1,0=Main$Page:1
Variable Write,context=Main#main:1,p=Main$Page[]:1
Field Read,context=Main$Page:1,name
Field Read,context=Main$Page:1,num
Field Read,context=Main$Page:1,k
Variable Write,context=Main#main:1,j=0
Field Read,context=Main$Page:1,l
Field Write,context=int[]:1,0=500
Field Read,context=Main$Page:1,t
Field Write,context=int[]:3,0=100
Field Read,context=Main$Page:1,r
Field Write,context=int[]:2,0=700
