Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,a=byte[][5000] (id=364)
Variable Write,context=Main#main:1,n=10
New Object,object=java.awt.Point[]:1
Field Write,context=java.awt.Point[]:1,0=null
Field Write,context=java.awt.Point[]:1,1=null
Field Write,context=java.awt.Point[]:1,2=null
Field Write,context=java.awt.Point[]:1,3=null
Field Write,context=java.awt.Point[]:1,4=null
Field Write,context=java.awt.Point[]:1,5=null
Field Write,context=java.awt.Point[]:1,6=null
Field Write,context=java.awt.Point[]:1,7=null
Field Write,context=java.awt.Point[]:1,8=null
Field Write,context=java.awt.Point[]:1,9=null
Variable Write,context=Main#main:1,p=java.awt.Point[]:1
Variable Write,context=Main#main:1,sum=0
Variable Write,context=Main#main:1,max=0
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,x=9
Variable Write,context=Main#main:1,y=4
Variable Write,context=Main#main:1,a=byte[][5000] (id=364)
Field Write,context=java.awt.Point[]:1,0=java.awt.Point (id=368)
Variable Write,context=Main#main:1,p=java.awt.Point[]:1
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=9>
Variable Write,context=Main#main:1,x=4
Variable Write,context=Main#main:1,y=3
Variable Write,context=Main#main:1,a=byte[][5000] (id=364)
Field Write,context=java.awt.Point[]:1,1=java.awt.Point (id=371)
Variable Write,context=Main#main:1,p=java.awt.Point[]:1
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=9>
Variable Write,context=Main#main:1,x=1
Variable Write,context=Main#main:1,y=1
Variable Write,context=Main#main:1,a=byte[][5000] (id=364)
