Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,adj=int[][108] (id=48)
Variable Write,context=Main#main:1,cal_array=int[][108] (id=50)
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Variable Write,context=Main#main:1,cal_in=int[]:1
Variable Write,context=Main#main:1,m=1
Variable Write,context=Main#main:1,n=1
Variable Write,context=Main#main:1,k=2
Variable Write,context=Main#main:1,d=5
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=35
Variable Write,context=Main#main:1,cal_in=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=9>
Variable Write,context=Main#main:1,max=4
Variable Write,context=Main#main:1,home=1
Variable Write,context=Main#main:1,arrive=3
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,adj=int[][108] (id=48)
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,adj=int[][108] (id=48)
Variable Write,context=Main#main:1,j=2
Variable Write,context=Main#main:1,adj=int[][108] (id=48)
Variable Write,context=Main#main:1,j=3
Variable Write,context=Main#main:1,adj=int[][108] (id=48)
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=14>
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,adj=int[][108] (id=48)
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,adj=int[][108] (id=48)
Variable Write,context=Main#main:1,j=2
Variable Write,context=Main#main:1,adj=int[][108] (id=48)
Variable Write,context=Main#main:1,j=3
Variable Write,context=Main#main:1,adj=int[][108] (id=48)
Variable Write,context=Main#main:1,i=2
