Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,scan=java.util.Scanner (id=363)
New Object,object=int[]:1
Field Write,context=int[]:1,0=1
Field Write,context=int[]:1,1=5
Field Write,context=int[]:1,2=4
Field Write,context=int[]:1,3=3
Field Write,context=int[]:1,4=2
Field Write,context=int[]:1,5=6
Variable Write,context=Main#main:1,val=int[]:1
New Object,object=Dice:1
Method Call,caller=Main#main:1,target=Dice:1#Dice:1
Variable Write,context=Dice:1#Dice:1,val=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[]:2,4=0
Field Write,context=int[]:2,5=0
Field Write,context=Dice:1,dice=int[]:2
Field Read,context=Dice:1,dice
Variable Write,context=Dice:1#Dice:1,i=0
Field Read,context=Dice:1,dice
Field Write,context=int[]:2,0=1
Field Read,context=Dice:1,dice
Variable Write,context=Dice:1#Dice:1,i=1
Field Read,context=Dice:1,dice
Field Write,context=int[]:2,1=5
Field Read,context=Dice:1,dice
Variable Write,context=Dice:1#Dice:1,i=2
Field Read,context=Dice:1,dice
Field Write,context=int[]:2,2=4
Field Read,context=Dice:1,dice
Variable Write,context=Dice:1#Dice:1,i=3
Field Read,context=Dice:1,dice
Field Write,context=int[]:2,3=3
Field Read,context=Dice:1,dice
Variable Write,context=Dice:1#Dice:1,i=4
Field Read,context=Dice:1,dice
Field Write,context=int[]:2,4=2
Field Read,context=Dice:1,dice
Variable Write,context=Dice:1#Dice:1,i=5
Field Read,context=Dice:1,dice
Field Write,context=int[]:2,5=6
Field Read,context=Dice:1,dice
Method Exit,returner=Dice:1#Dice:1,value=<void>
Variable Write,context=Main#main:1,dice=Dice:1
Variable Write,context=Main#main:1,n=1
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,dir=north
Method Call,caller=Main#main:1,target=Dice:1#noth:1
