Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,sc=java.util.Scanner (id=48)
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Field Write,context=Main:1,n=4
Field Read,context=Main:1,n
Field Write,context=Main:1,hasAns=false
Field Read,context=Main:1,n
New Object,object=Main$Cake[]:1
Field Write,context=Main$Cake[]:1,0=null
Field Write,context=Main$Cake[]:1,1=null
Field Write,context=Main$Cake[]:1,2=null
Field Write,context=Main$Cake[]:1,3=null
Variable Write,context=Main:1#run:1,cakes=Main$Cake[]:1
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=0
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Variable Write,context=Main:1#run:1,cakes=Main$Cake[]:1
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
New Object,object=Main$Cake:1
Method Call,caller=Main:1#run:1,target=Main$Cake:1#Main$Cake:1
Variable Write,context=Main$Cake:1#Main$Cake:1,i=1
Variable Write,context=Main$Cake:1#Main$Cake:1,p=7
Variable Write,context=Main$Cake:1#Main$Cake:1,q=14
Variable Write,context=Main$Cake:1#Main$Cake:1,r=47
Field Write,context=Main$Cake:1,num=1
Field Write,context=Main$Cake:1,p=7
Field Write,context=Main$Cake:1,q=14
Field Write,context=Main$Cake:1,r=47
Field Write,context=Main$Cake:1,Kcal=342
Method Exit,returner=Main$Cake:1#Main$Cake:1,value=<void>
Field Write,context=Main$Cake[]:1,0=Main$Cake:1
Variable Write,context=Main:1#run:1,cakes=Main$Cake[]:1
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=1
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Variable Write,context=Main:1#run:1,cakes=Main$Cake[]:1
Field Read,context=Main:1,sc
