Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,n=11
Variable Write,context=Main#main:1,list=java.util.ArrayList (id=48)
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=int[]:1,7=0
Field Write,context=int[]:1,8=0
Field Write,context=int[]:1,9=0
Field Write,context=int[]:1,10=0
Variable Write,context=Main#main:1,b=int[]:1
Variable Write,context=Main#main:1,count=0
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,p=1
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,b=int[]:1
Variable Write,context=Main#main:1,count=1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,p=4
Field Write,context=int[]:1,1=4
Variable Write,context=Main#main:1,b=int[]:1
Variable Write,context=Main#main:1,count=2
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,p=9
Field Write,context=int[]:1,2=9
Variable Write,context=Main#main:1,b=int[]:1
Variable Write,context=Main#main:1,count=3
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,p=5
Field Write,context=int[]:1,3=5
Variable Write,context=Main#main:1,b=int[]:1
Variable Write,context=Main#main:1,count=4
Variable Write,context=Main#main:1,i=5
Variable Write,context=Main#main:1,p=3
Field Write,context=int[]:1,4=3
Variable Write,context=Main#main:1,b=int[]:1
Variable Write,context=Main#main:1,count=5
Variable Write,context=Main#main:1,i=6
Variable Write,context=Main#main:1,p=3
Variable Write,context=Main#main:1,i=7
Variable Write,context=Main#main:1,p=5
Variable Write,context=Main#main:1,i=8
Variable Write,context=Main#main:1,p=9
Variable Write,context=Main#main:1,i=9
Variable Write,context=Main#main:1,p=4
