Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,ts=java.util.TreeSet (id=364)
Variable Write,context=Main#main:1,nts=java.util.TreeSet (id=366)
Variable Write,context=Main#main:1,n=5
Variable Write,context=Main#main:1,sum=0
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,k=1
Variable Write,context=Main#main:1,sum=1
Variable Write,context=Main#main:1,x=1
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=x,type=java.lang.Integer (id=22),value=<?>,index=10>
Variable Write,context=Main#main:1,k=2
Variable Write,context=Main#main:1,sum=3
Variable Write,context=Main#main:1,x=1
Variable Delete,method=Main#main:1 <name=x,type=java.lang.Integer (id=22),value=<?>,index=9>
Variable Write,context=Main#main:1,x=1
Variable Write,context=Main#main:1,x=2
Variable Write,context=Main#main:1,x=3
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=x,type=java.lang.Integer (id=22),value=<?>,index=10>
Variable Write,context=Main#main:1,k=3
Variable Write,context=Main#main:1,sum=6
Variable Write,context=Main#main:1,x=1
Variable Write,context=Main#main:1,x=2
Variable Write,context=Main#main:1,x=3
Variable Delete,method=Main#main:1 <name=x,type=java.lang.Integer (id=22),value=<?>,index=9>
Variable Write,context=Main#main:1,x=1
Variable Write,context=Main#main:1,x=2
Variable Write,context=Main#main:1,x=3
Variable Write,context=Main#main:1,x=4
Variable Write,context=Main#main:1,x=5
Variable Write,context=Main#main:1,x=6
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=x,type=java.lang.Integer (id=22),value=<?>,index=10>
Variable Write,context=Main#main:1,k=4
Variable Write,context=Main#main:1,sum=10
Variable Write,context=Main#main:1,x=1
Variable Write,context=Main#main:1,x=2
Variable Write,context=Main#main:1,x=3
Variable Write,context=Main#main:1,x=4
Variable Write,context=Main#main:1,x=5
