Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,sc=java.util.Scanner (id=48)
Method Exit,returner=Main:1#Main:1,value=<void>
Variable Write,context=Main#main:1,a=Main:1
Method Call,caller=Main#main:1,target=Main:1#kei:1
Field Write,context=Main:1,a=0
Field Read,context=Main:1,a
Field Read,context=Main:1,sc
Field Write,context=Main:1,s=1
Field Read,context=Main:1,g
Field Read,context=Main:1,s
Field Write,context=Main:1,g=1
Field Read,context=Main:1,a
Field Write,context=Main:1,a=1
Field Read,context=Main:1,a
Field Read,context=Main:1,sc
Field Write,context=Main:1,s=2
Field Read,context=Main:1,g
Field Read,context=Main:1,s
Field Write,context=Main:1,g=3
Field Read,context=Main:1,a
Field Write,context=Main:1,a=2
Field Read,context=Main:1,a
Field Read,context=Main:1,sc
Field Write,context=Main:1,s=3
Field Read,context=Main:1,g
Field Read,context=Main:1,s
Field Write,context=Main:1,g=6
Field Read,context=Main:1,a
Field Write,context=Main:1,a=3
Field Read,context=Main:1,a
Field Read,context=Main:1,sc
Field Write,context=Main:1,s=4
Field Read,context=Main:1,g
Field Read,context=Main:1,s
Field Write,context=Main:1,g=10
Field Read,context=Main:1,a
Field Write,context=Main:1,a=4
Field Read,context=Main:1,a
Field Read,context=Main:1,sc
Field Write,context=Main:1,s=5
Field Read,context=Main:1,g
Field Read,context=Main:1,s
Field Write,context=Main:1,g=15
Field Read,context=Main:1,a
Field Write,context=Main:1,a=5
Field Read,context=Main:1,a
Field Read,context=Main:1,sc
Field Write,context=Main:1,s=6
Field Read,context=Main:1,g
Field Read,context=Main:1,s
Field Write,context=Main:1,g=21
Field Read,context=Main:1,a
Field Write,context=Main:1,a=6
Field Read,context=Main:1,a
Field Read,context=Main:1,sc
Field Write,context=Main:1,s=7
Field Read,context=Main:1,g
Field Read,context=Main:1,s
Field Write,context=Main:1,g=28
Field Read,context=Main:1,a
Field Write,context=Main:1,a=7
Field Read,context=Main:1,a
Field Read,context=Main:1,sc
Field Write,context=Main:1,s=8
Field Read,context=Main:1,g
Field Read,context=Main:1,s
Field Write,context=Main:1,g=36
Field Read,context=Main:1,a
Field Write,context=Main:1,a=8
Field Read,context=Main:1,a
Field Read,context=Main:1,sc
Field Write,context=Main:1,s=9
Field Read,context=Main:1,g
Field Read,context=Main:1,s
Field Write,context=Main:1,g=45
Field Read,context=Main:1,a
Field Write,context=Main:1,a=9
Field Read,context=Main:1,a
Field Read,context=Main:1,sc
Field Write,context=Main:1,s=10
Field Read,context=Main:1,g
Field Read,context=Main:1,s
Field Write,context=Main:1,g=55
Field Read,context=Main:1,a
Field Write,context=Main:1,a=10
Field Read,context=Main:1,a
Method Exit,returner=Main:1#kei:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#hyou:1
Field Read,context=Main:1,g
Method Exit,returner=Main:1#hyou:1,value=<void>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
