Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,INF=16777216
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#doit:1
Variable Write,context=Main:1#doit:1,sc=java.util.Scanner (id=364)
Variable Write,context=Main:1#doit:1,n=3
Variable Write,context=Main:1#doit:1,m=3
Variable Write,context=Main:1#doit:1,c=3
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[][]:1,1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[][]:1,2=int[]:3
Variable Write,context=Main:1#doit:1,pass=int[][]:1
Variable Write,context=Main:1#doit:1,i=0
Field Read,context=Main:1,INF
Variable Write,context=Main:1#doit:1,pass=int[][]:1
Variable Write,context=Main:1#doit:1,i=1
Field Read,context=Main:1,INF
Variable Write,context=Main:1#doit:1,pass=int[][]:1
Variable Write,context=Main:1#doit:1,i=2
Field Read,context=Main:1,INF
Variable Write,context=Main:1#doit:1,pass=int[][]:1
Variable Delete,method=Main:1#doit:1 <name=i,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main:1#doit:1,i=0
Variable Write,context=Main:1#doit:1,from=0
Variable Write,context=Main:1#doit:1,to=1
Variable Write,context=Main:1#doit:1,cost=3
Variable Write,context=Main:1#doit:1,pass=int[][]:1
Variable Write,context=Main:1#doit:1,i=1
Variable Delete,method=Main:1#doit:1 <name=from,type=int (id=7),value=<?>,index=7>
