Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,NONSTOP=1000000000000000001
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,br=java.io.BufferedReader (id=342)
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=5
Field Write,context=java.lang.String[]:2,1=5
Field Write,context=java.lang.String[]:2,2=3
Variable Write,context=Main#main:1,words=java.lang.String[]:2
Variable Write,context=Main#main:1,N=5
Variable Write,context=Main#main:1,T=5
Variable Write,context=Main#main:1,Q=3
New Object,object=long[]:1
Field Write,context=long[]:1,0=0
Field Write,context=long[]:1,1=0
Field Write,context=long[]:1,2=0
Field Write,context=long[]:1,3=0
Field Write,context=long[]:1,4=0
Variable Write,context=Main#main:1,pos=long[]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Variable Write,context=Main#main:1,dir=int[]:1
New Object,object=long[]:2
Field Write,context=long[]:2,0=0
Field Write,context=long[]:2,1=0
Field Write,context=long[]:2,2=0
Field Write,context=long[]:2,3=0
Field Write,context=long[]:2,4=0
Variable Write,context=Main#main:1,stop=long[]:2
Variable Write,context=Main#main:1,i=0
New Object,object=java.lang.String[]:3
Field Write,context=java.lang.String[]:3,0=-8
Field Write,context=java.lang.String[]:3,1=1
Variable Write,context=Main#main:1,words=java.lang.String[]:3
Field Write,context=long[]:1,0=-8
Variable Write,context=Main#main:1,pos=long[]:1
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,dir=int[]:1
Field Read,context=Main,NONSTOP
Field Write,context=long[]:2,0=1000000000000000001
Variable Write,context=Main#main:1,stop=long[]:2
Variable Write,context=Main#main:1,i=1
New Object,object=java.lang.String[]:4
Field Write,context=java.lang.String[]:4,0=-4
Field Write,context=java.lang.String[]:4,1=2
Variable Write,context=Main#main:1,words=java.lang.String[]:4
Field Write,context=long[]:1,1=-4
Variable Write,context=Main#main:1,pos=long[]:1
Field Write,context=int[]:1,1=-1
Variable Write,context=Main#main:1,dir=int[]:1
Field Read,context=Main,NONSTOP
Field Write,context=long[]:2,1=1000000000000000001
Variable Write,context=Main#main:1,stop=long[]:2
Variable Write,context=Main#main:1,i=2
New Object,object=java.lang.String[]:5
Field Write,context=java.lang.String[]:5,0=-2
Field Write,context=java.lang.String[]:5,1=2
Variable Write,context=Main#main:1,words=java.lang.String[]:5
Field Write,context=long[]:1,2=-2
Variable Write,context=Main#main:1,pos=long[]:1
Field Write,context=int[]:1,2=-1
Variable Write,context=Main#main:1,dir=int[]:1
Field Read,context=Main,NONSTOP
Field Write,context=long[]:2,2=1000000000000000001
Variable Write,context=Main#main:1,stop=long[]:2
Variable Write,context=Main#main:1,i=3
New Object,object=java.lang.String[]:6
Field Write,context=java.lang.String[]:6,0=4
Field Write,context=java.lang.String[]:6,1=2
Variable Write,context=Main#main:1,words=java.lang.String[]:6
Field Write,context=long[]:1,3=4
Variable Write,context=Main#main:1,pos=long[]:1
Field Write,context=int[]:1,3=-1
Variable Write,context=Main#main:1,dir=int[]:1
Field Read,context=Main,NONSTOP
Field Write,context=long[]:2,3=1000000000000000001
Variable Write,context=Main#main:1,stop=long[]:2
Variable Write,context=Main#main:1,i=4
New Object,object=java.lang.String[]:7
Field Write,context=java.lang.String[]:7,0=10
Field Write,context=java.lang.String[]:7,1=1
Variable Write,context=Main#main:1,words=java.lang.String[]:7
Field Write,context=long[]:1,4=10
Variable Write,context=Main#main:1,pos=long[]:1
Field Write,context=int[]:1,4=1
Variable Write,context=Main#main:1,dir=int[]:1
Field Read,context=Main,NONSTOP
Field Write,context=long[]:2,4=1000000000000000001
Variable Write,context=Main#main:1,stop=long[]:2
Variable Write,context=Main#main:1,i=1
Field Write,context=long[]:2,0=2
Field Write,context=long[]:2,1=2
Variable Write,context=Main#main:1,stop=long[]:2
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=10>
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,NONSTOP
Variable Write,context=Main#main:1,i=1
Field Read,context=Main,NONSTOP
Variable Write,context=Main#main:1,i=2
Field Read,context=Main,NONSTOP
Variable Write,context=Main#main:1,j=1
Field Read,context=Main,NONSTOP
Field Write,context=long[]:2,2=4
Variable Write,context=Main#main:1,stop=long[]:2
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=13>
Variable Write,context=Main#main:1,i=3
Field Read,context=Main,NONSTOP
Variable Write,context=Main#main:1,j=2
Field Read,context=Main,NONSTOP
Field Write,context=long[]:2,3=10
Variable Write,context=Main#main:1,stop=long[]:2
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=13>
Variable Write,context=Main#main:1,i=4
Field Read,context=Main,NONSTOP
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=11>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,q=0
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=q,type=int (id=7),value=4,index=16>
Variable Write,context=Main#main:1,q=2
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=q,type=int (id=7),value=4,index=16>
Variable Write,context=Main#main:1,q=4
Method Exit,returner=Main#main:1,value=<void>
Thread End,
