Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,in=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,x=4.0
Variable Write,context=Main#main:1,y=4.0
Variable Write,context=Main#main:1,a=0.5
Variable Write,context=Main#main:1,cx=java.util.ArrayList (id=48)
Variable Write,context=Main#main:1,i=0
New Object,object=point:1
Method Call,caller=Main#main:1,target=point:1#point:1
Field Write,context=point:1,x=0.0
Field Write,context=point:1,y=0.0
Method Exit,returner=point:1#point:1,value=<void>
Variable Write,context=Main#main:1,p=point:1
Field Write,context=point:1,x=0.0
Field Read,context=point:1,x
Field Write,context=point:1,y=4.0
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=p,type=point (id=99),value=<?>,index=7>
New Object,object=point:2
Method Call,caller=Main#main:1,target=point:2#point:2
Field Write,context=point:2,x=0.0
Field Write,context=point:2,y=0.0
Method Exit,returner=point:2#point:2,value=<void>
Variable Write,context=Main#main:1,p=point:2
Field Write,context=point:2,x=2.0
Field Read,context=point:2,x
Field Write,context=point:2,y=3.0
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=p,type=point (id=99),value=<?>,index=7>
New Object,object=point:3
Method Call,caller=Main#main:1,target=point:3#point:3
Field Write,context=point:3,x=0.0
Field Write,context=point:3,y=0.0
Method Exit,returner=point:3#point:3,value=<void>
Variable Write,context=Main#main:1,p=point:3
Field Write,context=point:3,x=4.0
Field Read,context=point:3,x
Field Write,context=point:3,y=2.0
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=p,type=point (id=99),value=<?>,index=7>
New Object,object=point:4
Method Call,caller=Main#main:1,target=point:4#point:4
Field Write,context=point:4,x=0.0
Field Write,context=point:4,y=0.0
Method Exit,returner=point:4#point:4,value=<void>
Variable Write,context=Main#main:1,p=point:4
Field Write,context=point:4,x=6.0
Field Read,context=point:4,x
Field Write,context=point:4,y=1.0
