Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,INF=268435456
Field Write,context=Main:1,EPS=1.0E-10
Field Write,context=Main:1,MAX=1000
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=31
Field Write,context=int[]:1,2=59
Field Write,context=int[]:1,3=90
Field Write,context=int[]:1,4=120
Field Write,context=int[]:1,5=151
Field Write,context=int[]:1,6=181
Field Write,context=int[]:1,7=212
Field Write,context=int[]:1,8=243
Field Write,context=int[]:1,9=273
Field Write,context=int[]:1,10=304
Field Write,context=int[]:1,11=334
Field Write,context=Main:1,month=int[]:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=366)
Variable Write,context=Main:1#run:1,n=14
Variable Write,context=Main:1#run:1,map=java.util.HashMap (id=367)
Field Read,context=Main:1,MAX
Variable Write,context=Main:1#run:1,ans=int[1000] (id=368)
Variable Write,context=Main:1#run:1,i=0
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=04
Field Write,context=java.lang.String[]:2,1=21
Field Write,context=java.lang.String[]:2,2=09
Field Write,context=java.lang.String[]:2,3=00
Field Write,context=java.lang.String[]:2,4=I
Field Write,context=java.lang.String[]:2,5=000
Variable Write,context=Main:1#run:1,sp=java.lang.String[]:2
Variable Write,context=Main:1#run:1,id=0
Field Read,context=Main:1,month
Variable Write,context=Main:1#run:1,t=160380
Variable Write,context=Main:1#run:1,i=1
Variable Delete,method=Main:1#run:1 <name=sp,type=java.lang.String[] (id=59),value=<?>,index=5>
Variable Delete,method=Main:1#run:1 <name=id,type=int (id=7),value=<?>,index=6>
Variable Delete,method=Main:1#run:1 <name=t,type=int (id=7),value=<?>,index=7>
New Object,object=java.lang.String[]:3
