Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,xx=0
Variable Write,context=Main#main:1,array=double[1000] (id=342)
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=364)
Variable Write,context=Main#main:1,suma=0
Variable Write,context=Main#main:1,sumb=0
Variable Write,context=Main#main:1,ip=3
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Variable Write,context=Main#main:1,x=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Variable Write,context=Main#main:1,y=int[]:2
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,x=int[]:1
Field Write,context=int[]:2,0=1
Variable Write,context=Main#main:1,y=int[]:2
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=3
Variable Write,context=Main#main:1,x=int[]:1
Field Write,context=int[]:2,1=4
Variable Write,context=Main#main:1,y=int[]:2
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:1,2=6
Variable Write,context=Main#main:1,x=int[]:1
Variable Write,context=Main#main:1,y=int[]:2
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=10>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,suma=4
Variable Write,context=Main#main:1,sumb=3
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,suma=4
Variable Write,context=Main#main:1,sumb=27
Variable Write,context=Main#main:1,suma=10
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=10>
Variable Write,context=Main#main:1,sumb=27
Variable Write,context=Main#main:1,array=double[1000] (id=342)
Variable Write,context=Main#main:1,xx=1
Variable Delete,method=Main#main:1 <name=suma,type=int (id=7),value=0,index=5>
Variable Delete,method=Main#main:1 <name=sumb,type=int (id=7),value=0,index=6>
