Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,N=4
Variable Write,context=Main#main:1,M=3
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Variable Write,context=Main#main:1,kyougi=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Variable Write,context=Main#main:1,shinsain=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[]:3,3=0
Variable Write,context=Main#main:1,vote=int[]:3
Variable Write,context=Main#main:1,j=0
Field Write,context=int[]:1,0=5
Variable Write,context=Main#main:1,kyougi=int[]:1
Variable Write,context=Main#main:1,j=1
Field Write,context=int[]:1,1=3
Variable Write,context=Main#main:1,kyougi=int[]:1
Variable Write,context=Main#main:1,j=2
Field Write,context=int[]:1,2=1
Variable Write,context=Main#main:1,kyougi=int[]:1
Variable Write,context=Main#main:1,j=3
Field Write,context=int[]:1,3=4
Variable Write,context=Main#main:1,kyougi=int[]:1
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#main:1,j=0
Field Write,context=int[]:2,0=4
Variable Write,context=Main#main:1,shinsain=int[]:2
Variable Write,context=Main#main:1,j=1
Field Write,context=int[]:2,1=3
Variable Write,context=Main#main:1,shinsain=int[]:2
Variable Write,context=Main#main:1,j=2
Field Write,context=int[]:2,2=2
Variable Write,context=Main#main:1,shinsain=int[]:2
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,j=1
Field Write,context=int[]:3,1=1
Variable Write,context=Main#main:1,vote=int[]:3
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=10>
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,j=1
Field Write,context=int[]:3,1=2
Variable Write,context=Main#main:1,vote=int[]:3
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=10>
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,j=2
Field Write,context=int[]:3,2=1
Variable Write,context=Main#main:1,vote=int[]:3
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=10>
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=9>
Variable Write,context=Main#main:1,MAX=0
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,MAX=1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=12>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
