Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=0111111
Field Write,context=java.lang.String[]:2,1=0000110
Field Write,context=java.lang.String[]:2,2=1011011
Field Write,context=java.lang.String[]:2,3=1001111
Field Write,context=java.lang.String[]:2,4=1100110
Field Write,context=java.lang.String[]:2,5=1101101
Field Write,context=java.lang.String[]:2,6=1111101
Field Write,context=java.lang.String[]:2,7=0100111
Field Write,context=java.lang.String[]:2,8=1111111
Field Write,context=java.lang.String[]:2,9=1101111
Field Write,context=Main:1,ptn=java.lang.String[]:2
Method Exit,returner=Main:1#Main:1,value=<void>
Variable Write,context=Main#main:1,m=Main:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=59)
Field Write,context=Main:1,now=0000000
Variable Write,context=Main#main:1,n=3
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,num=0
Field Read,context=Main:1,now
Method Call,caller=Main#main:1,target=Main:1#makeDisplay:1
Variable Write,context=Main:1#makeDisplay:1,to=0
Variable Write,context=Main:1#makeDisplay:1,n=0000000
Variable Write,context=Main:1#makeDisplay:1,result=
Variable Write,context=Main:1#makeDisplay:1,i=0
Field Read,context=Main:1,ptn
Variable Write,context=Main:1#makeDisplay:1,result=0
Variable Write,context=Main:1#makeDisplay:1,i=1
Field Read,context=Main:1,ptn
Variable Write,context=Main:1#makeDisplay:1,result=0
Variable Write,context=Main:1#makeDisplay:1,result=01
Variable Write,context=Main:1#makeDisplay:1,i=2
Field Read,context=Main:1,ptn
Variable Write,context=Main:1#makeDisplay:1,result=01
Variable Write,context=Main:1#makeDisplay:1,result=011
Variable Write,context=Main:1#makeDisplay:1,i=3
Field Read,context=Main:1,ptn
Variable Write,context=Main:1#makeDisplay:1,result=011
Variable Write,context=Main:1#makeDisplay:1,result=0111
