Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=365)
Variable Write,context=Main:1#run:1,INF=134217728
Field Write,context=Main:1,d=int[100] (id=366)
Variable Write,context=Main:1#run:1,wf=int[][100] (id=367)
Variable Write,context=Main:1#run:1,e=int[][100] (id=369)
Variable Write,context=Main:1#run:1,K=double[100] (id=370)
Variable Write,context=Main:1#run:1,R=double[100] (id=371)
Variable Write,context=Main:1#run:1,n=3
Variable Write,context=Main:1#run:1,m=2
Variable Write,context=Main:1#run:1,p=1
Variable Write,context=Main:1#run:1,i=0
Variable Write,context=Main:1#run:1,s=0
Variable Write,context=Main:1#run:1,t=1
Variable Write,context=Main:1#run:1,c=2
Variable Write,context=Main:1#run:1,i=1
Variable Delete,method=Main:1#run:1 <name=s,type=int (id=7),value=<?>,index=13>
Variable Delete,method=Main:1#run:1 <name=t,type=int (id=7),value=<?>,index=14>
Variable Delete,method=Main:1#run:1 <name=c,type=int (id=7),value=<?>,index=15>
Variable Write,context=Main:1#run:1,s=1
Variable Write,context=Main:1#run:1,t=2
Variable Write,context=Main:1#run:1,c=3
Variable Delete,method=Main:1#run:1 <name=s,type=int (id=7),value=<?>,index=13>
Variable Delete,method=Main:1#run:1 <name=t,type=int (id=7),value=<?>,index=14>
Variable Delete,method=Main:1#run:1 <name=c,type=int (id=7),value=<?>,index=15>
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=12>
New Object,object=Main$1:1
Method Call,caller=Main:1#run:1,target=Main$1:1#<init>:1
Method Exit,returner=Main$1:1#<init>:1,value=<void>
Variable Write,context=Main:1#run:1,q=java.util.PriorityQueue (id=375)
Variable Write,context=Main:1#run:1,i=0
Field Read,context=Main:1,d
