Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,scanner=java.util.Scanner (id=48)
Field Write,context=Main:1,w=5
Field Write,context=Main:1,h=4
Field Write,context=Main:1,n=6
Field Read,context=Main:1,w
Field Read,context=Main:1,h
Field Read,context=Main:1,n
Field Read,context=Main:1,n
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=Main:1,size=int[]:1
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=0
Variable Write,context=Main:1#run:1,b=1
Variable Write,context=Main:1#run:1,k=6
Field Read,context=Main:1,size
Field Write,context=int[]:1,1=6
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=1
Variable Delete,method=Main:1#run:1 <name=b,type=int (id=7),value=<?>,index=2>
Variable Delete,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
Variable Write,context=Main:1#run:1,b=2
Variable Write,context=Main:1#run:1,k=4
Field Read,context=Main:1,size
Field Write,context=int[]:1,2=4
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=2
Variable Delete,method=Main:1#run:1 <name=b,type=int (id=7),value=<?>,index=2>
Variable Delete,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
Variable Write,context=Main:1#run:1,b=3
Variable Write,context=Main:1#run:1,k=3
Field Read,context=Main:1,size
Field Write,context=int[]:1,3=3
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=3
Variable Delete,method=Main:1#run:1 <name=b,type=int (id=7),value=<?>,index=2>
