Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,in=CBA
Variable Write,context=Main#main:1,red=java.util.LinkedList (id=365)
Variable Write,context=Main#main:1,green=java.util.LinkedList (id=368)
Variable Write,context=Main#main:1,c=C
Variable Write,context=Main#main:1,c=B
Variable Write,context=Main#main:1,c=A
Variable Delete,method=Main#main:1 <name=c,type=char (id=4),value=<?>,index=5>
Variable Write,context=Main#main:1,c=c
Variable Write,context=Main#main:1,c=b
Variable Write,context=Main#main:1,c=a
Variable Delete,method=Main#main:1 <name=c,type=char (id=4),value=<?>,index=6>
Variable Write,context=Main#main:1,right=java.util.LinkedList (id=369)
New Object,object=char[]:1
Field Write,context=char[]:1,0=c
Field Write,context=char[]:1,1=C
Field Write,context=char[]:1,2=a
Variable Write,context=Main#main:1,down=char[]:1
Variable Write,context=Main#main:1,center=c
Variable Write,context=Main#main:1,size=5
Variable Write,context=Main#main:1,cur_d=0
Variable Write,context=Main#main:1,count=0
Variable Write,context=Main#main:1,center=C
Variable Write,context=Main#main:1,cur_d=1
Variable Write,context=Main#main:1,count=1
Variable Write,context=Main#main:1,center=B
Variable Write,context=Main#main:1,cur_d=2
Variable Write,context=Main#main:1,count=2
Variable Write,context=Main#main:1,center=b
Variable Write,context=Main#main:1,count=3
Variable Write,context=Main#main:1,center=a
Variable Write,context=Main#main:1,count=4
Variable Write,context=Main#main:1,center=A
Variable Write,context=Main#main:1,cur_d=3
Variable Delete,method=Main#main:1 <name=count,type=int (id=7),value=<?>,index=12>
Variable Write,context=Main#main:1,r=B
Variable Write,context=Main#main:1,r=b
Variable Write,context=Main#main:1,r=A
Variable Delete,method=Main#main:1 <name=r,type=char (id=4),value=<?>,index=13>
Variable Delete,method=Main#main:1 <name=in,type=java.lang.String (id=25),value=-,index=2>
Variable Delete,method=Main#main:1 <name=red,type=java.util.LinkedList (unresolved),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=green,type=java.util.LinkedList (unresolved),value=<?>,index=4>
Variable Delete,method=Main#main:1 <name=right,type=java.util.LinkedList (unresolved),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=down,type=char[] (id=68),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=center,type=char (id=4),value=<?>,index=9>
Variable Delete,method=Main#main:1 <name=size,type=int (id=7),value=<?>,index=10>
Variable Delete,method=Main#main:1 <name=cur_d,type=int (id=7),value=<?>,index=11>
Variable Write,context=Main#main:1,in=X
Variable Write,context=Main#main:1,red=java.util.LinkedList (id=372)
Variable Write,context=Main#main:1,green=java.util.LinkedList (id=373)
Variable Write,context=Main#main:1,c=X
Variable Delete,method=Main#main:1 <name=c,type=char (id=4),value=<?>,index=5>
Variable Write,context=Main#main:1,c=Z
Variable Write,context=Main#main:1,c=Y
Variable Delete,method=Main#main:1 <name=c,type=char (id=4),value=<?>,index=6>
Variable Write,context=Main#main:1,right=java.util.LinkedList (id=374)
New Object,object=char[]:2
Field Write,context=char[]:2,0=Z
Variable Write,context=Main#main:1,down=char[]:2
Variable Write,context=Main#main:1,center=Z
Variable Write,context=Main#main:1,size=2
Variable Write,context=Main#main:1,cur_d=0
Variable Write,context=Main#main:1,count=0
Variable Write,context=Main#main:1,center=X
Variable Write,context=Main#main:1,cur_d=1
Variable Write,context=Main#main:1,count=1
Variable Write,context=Main#main:1,center=Y
Variable Delete,method=Main#main:1 <name=count,type=int (id=7),value=<?>,index=12>
Variable Write,context=Main#main:1,r=X
Variable Write,context=Main#main:1,r=Y
Variable Delete,method=Main#main:1 <name=r,type=char (id=4),value=<?>,index=13>
Variable Delete,method=Main#main:1 <name=in,type=java.lang.String (id=25),value=-,index=2>
Variable Delete,method=Main#main:1 <name=red,type=java.util.LinkedList (unresolved),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=green,type=java.util.LinkedList (unresolved),value=<?>,index=4>
Variable Delete,method=Main#main:1 <name=right,type=java.util.LinkedList (unresolved),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=down,type=char[] (id=68),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=center,type=char (id=4),value=<?>,index=9>
Variable Delete,method=Main#main:1 <name=size,type=int (id=7),value=<?>,index=10>
Variable Delete,method=Main#main:1 <name=cur_d,type=int (id=7),value=<?>,index=11>
Variable Write,context=Main#main:1,in=-
Method Exit,returner=Main#main:1,value=<void>
Thread End,
