Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.io.BufferedReader (id=342)
Variable Write,context=Main#main:1,st=Yes I have a number
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=Yes
Field Write,context=java.lang.String[]:2,1=I
Field Write,context=java.lang.String[]:2,2=have
Field Write,context=java.lang.String[]:2,3=a
Field Write,context=java.lang.String[]:2,4=number
Variable Write,context=Main#main:1,sp=java.lang.String[]:2
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,i=4
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
Variable Delete,method=Main#main:1 <name=st,type=java.lang.String (id=25),value=END OF INPUT,index=2>
Variable Delete,method=Main#main:1 <name=sp,type=java.lang.String[] (id=59),value=<?>,index=3>
Variable Write,context=Main#main:1,st=How I wish I could calculate an unused color for space
New Object,object=java.lang.String[]:3
Field Write,context=java.lang.String[]:3,0=How
Field Write,context=java.lang.String[]:3,1=I
Field Write,context=java.lang.String[]:3,2=wish
Field Write,context=java.lang.String[]:3,3=I
Field Write,context=java.lang.String[]:3,4=could
Field Write,context=java.lang.String[]:3,5=calculate
Field Write,context=java.lang.String[]:3,6=an
Field Write,context=java.lang.String[]:3,7=unused
Field Write,context=java.lang.String[]:3,8=color
Field Write,context=java.lang.String[]:3,9=for
Field Write,context=java.lang.String[]:3,10=space
Variable Write,context=Main#main:1,sp=java.lang.String[]:3
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,i=5
Variable Write,context=Main#main:1,i=6
Variable Write,context=Main#main:1,i=7
Variable Write,context=Main#main:1,i=8
Variable Write,context=Main#main:1,i=9
Variable Write,context=Main#main:1,i=10
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
Variable Delete,method=Main#main:1 <name=st,type=java.lang.String (id=25),value=END OF INPUT,index=2>
Variable Delete,method=Main#main:1 <name=sp,type=java.lang.String[] (id=59),value=<?>,index=3>
Variable Write,context=Main#main:1,st=Thank you
New Object,object=java.lang.String[]:4
Field Write,context=java.lang.String[]:4,0=Thank
Field Write,context=java.lang.String[]:4,1=you
Variable Write,context=Main#main:1,sp=java.lang.String[]:4
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
Variable Delete,method=Main#main:1 <name=st,type=java.lang.String (id=25),value=END OF INPUT,index=2>
Variable Delete,method=Main#main:1 <name=sp,type=java.lang.String[] (id=59),value=<?>,index=3>
Variable Write,context=Main#main:1,st=END OF INPUT
Method Exit,returner=Main#main:1,value=<void>
Thread End,
