Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main$InputReader:1
Method Call,caller=Main#main:1,target=Main$InputReader:1#Main$InputReader:1
Variable Write,context=Main$InputReader:1#Main$InputReader:1,in=java.io.BufferedInputStream (id=345)
Field Write,context=Main$InputReader:1,buffer=byte[1024] (id=346)
Field Write,context=Main$InputReader:1,in=java.io.BufferedInputStream (id=345)
Field Write,context=Main$InputReader:1,lenbuf=0
Field Write,context=Main$InputReader:1,curbuf=0
Method Exit,returner=Main$InputReader:1#Main$InputReader:1,value=<void>
Field Write,context=Main,ir=Main$InputReader:1
Field Write,context=Main,out=java.io.PrintWriter (id=347)
Method Call,caller=Main#main:1,target=Main#solve:1
Field Read,context=Main,ir
Method Call,caller=Main#solve:1,target=Main$InputReader:1#nextInt:1
Method Call,caller=Main$InputReader:1#nextInt:1,target=Main$InputReader:1#hasNext:1
Method Call,caller=Main$InputReader:1#hasNext:1,target=Main$InputReader:1#skip:1
Method Call,caller=Main$InputReader:1#skip:1,target=Main$InputReader:1#hasNextByte:1
Field Read,context=Main$InputReader:1,curbuf
Field Read,context=Main$InputReader:1,lenbuf
Field Write,context=Main$InputReader:1,curbuf=0
Field Read,context=Main$InputReader:1,in
Field Read,context=Main$InputReader:1,buffer
Field Write,context=Main$InputReader:1,lenbuf=19
Field Read,context=Main$InputReader:1,lenbuf
Variable Write,context=Main$InputReader:1#hasNextByte:1,result=true
Method Exit,returner=Main$InputReader:1#hasNextByte:1,value=true
Field Read,context=Main$InputReader:1,buffer
Field Read,context=Main$InputReader:1,curbuf
Method Call,caller=Main$InputReader:1#skip:1,target=Main$InputReader:1#isSpaceChar:1
Variable Write,context=Main$InputReader:1#isSpaceChar:1,c=54
Variable Write,context=Main$InputReader:1#isSpaceChar:1,result=false
Method Exit,returner=Main$InputReader:1#isSpaceChar:1,value=false
Method Exit,returner=Main$InputReader:1#skip:1,value=<void>
