Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Solution:1
Method Call,caller=Main#main:1,target=Solution:1#Solution:1
Method Exit,returner=Solution:1#Solution:1,value=<void>
Method Call,caller=Main#main:1,target=Solution:1#solve:1
Variable Write,context=Solution:1#solve:1,scan=java.util.Scanner (id=366)
Variable Write,context=Solution:1#solve:1,V=4
Variable Write,context=Solution:1#solve:1,E=5
New Object,object=Edge[]:1
Field Write,context=Edge[]:1,0=null
Field Write,context=Edge[]:1,1=null
Field Write,context=Edge[]:1,2=null
Field Write,context=Edge[]:1,3=null
Field Write,context=Edge[]:1,4=null
Variable Write,context=Solution:1#solve:1,edges=Edge[]:1
Variable Write,context=Solution:1#solve:1,i=0
New Object,object=Edge:1
Method Call,caller=Solution:1#solve:1,target=Edge:1#Edge:1
Method Exit,returner=Edge:1#Edge:1,value=<void>
Field Write,context=Edge[]:1,0=Edge:1
Variable Write,context=Solution:1#solve:1,edges=Edge[]:1
Field Write,context=Edge:1,from=1
Field Write,context=Edge:1,to=2
Field Write,context=Edge:1,cost=3
Field Read,context=Edge:1,from
Field Write,context=Edge:1,from=0
Field Read,context=Edge:1,to
Field Write,context=Edge:1,to=1
Variable Write,context=Solution:1#solve:1,i=1
New Object,object=Edge:2
Method Call,caller=Solution:1#solve:1,target=Edge:2#Edge:2
Method Exit,returner=Edge:2#Edge:2,value=<void>
Field Write,context=Edge[]:1,1=Edge:2
Variable Write,context=Solution:1#solve:1,edges=Edge[]:1
Field Write,context=Edge:2,from=1
Field Write,context=Edge:2,to=3
Field Write,context=Edge:2,cost=5
Field Read,context=Edge:2,from
Field Write,context=Edge:2,from=0
Field Read,context=Edge:2,to
Field Write,context=Edge:2,to=2
Variable Write,context=Solution:1#solve:1,i=2
New Object,object=Edge:3
Method Call,caller=Solution:1#solve:1,target=Edge:3#Edge:3
Method Exit,returner=Edge:3#Edge:3,value=<void>
Field Write,context=Edge[]:1,2=Edge:3
