Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,n=8
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=int[]:1,7=0
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,count=0
Variable Write,context=Main#main:1,index=0
Variable Write,context=Main#main:1,mostRightColor=-1
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,x=1
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,index=1
Variable Write,context=Main#main:1,mostRightColor=1
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,x=0
Field Write,context=int[]:1,0=2
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,mostRightColor=0
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,x=1
Field Write,context=int[]:1,1=1
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,index=2
Variable Write,context=Main#main:1,mostRightColor=1
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,x=1
Field Write,context=int[]:1,1=2
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,x=0
Field Write,context=int[]:1,2=1
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,index=3
Variable Write,context=Main#main:1,mostRightColor=0
Variable Write,context=Main#main:1,i=5
Variable Write,context=Main#main:1,x=0
Field Write,context=int[]:1,2=2
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=6
Variable Write,context=Main#main:1,x=0
Field Write,context=int[]:1,2=3
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=7
Variable Write,context=Main#main:1,x=0
Field Write,context=int[]:1,2=4
Variable Write,context=Main#main:1,a=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,count=2
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,count=6
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,n=8
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=9>
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[]:2,4=0
Field Write,context=int[]:2,5=0
Field Write,context=int[]:2,6=0
Field Write,context=int[]:2,7=0
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,count=0
Variable Write,context=Main#main:1,index=0
Variable Write,context=Main#main:1,mostRightColor=-1
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,x=1
Field Write,context=int[]:2,0=1
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,index=1
Variable Write,context=Main#main:1,mostRightColor=1
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,x=0
Field Write,context=int[]:2,0=2
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,mostRightColor=0
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,x=1
Field Write,context=int[]:2,1=1
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,index=2
Variable Write,context=Main#main:1,mostRightColor=1
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,x=1
Field Write,context=int[]:2,1=2
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,x=0
Field Write,context=int[]:2,2=1
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,index=3
Variable Write,context=Main#main:1,mostRightColor=0
Variable Write,context=Main#main:1,i=5
Variable Write,context=Main#main:1,x=0
Field Write,context=int[]:2,2=2
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,i=6
Variable Write,context=Main#main:1,x=0
Field Write,context=int[]:2,2=3
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,i=7
Variable Write,context=Main#main:1,x=1
Field Write,context=int[]:2,1=6
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,index=2
Variable Write,context=Main#main:1,mostRightColor=1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,count=2
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,n=0
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=9>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
