Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,sc=java.util.Scanner (id=48)
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Field Write,context=Main:1,t=6
Field Read,context=Main:1,t
Field Read,context=Main:1,t
Field Write,context=Main:1,t=5
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Field Read,context=Main:1,a
Field Read,context=Main:1,b
Field Read,context=Main:1,sum
Field Write,context=Main:1,ans=1800
Field Read,context=Main:1,ans
Field Read,context=Main:1,ans
Field Read,context=Main:1,t
Field Read,context=Main:1,t
Field Write,context=Main:1,t=4
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Field Read,context=Main:1,a
Field Read,context=Main:1,b
Field Read,context=Main:1,sum
Field Write,context=Main:1,ans=10000000000000000000000000000000000000000
Field Read,context=Main:1,ans
Field Read,context=Main:1,ans
Field Read,context=Main:1,t
Field Read,context=Main:1,t
Field Write,context=Main:1,t=3
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Field Read,context=Main:1,a
Field Read,context=Main:1,b
Field Read,context=Main:1,sum
Field Write,context=Main:1,ans=100000000000000000000000000000000000000000000000000000000000000000000000000000000
Field Read,context=Main:1,ans
Field Read,context=Main:1,t
Field Read,context=Main:1,t
Field Write,context=Main:1,t=2
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Field Read,context=Main:1,a
Field Read,context=Main:1,b
Field Read,context=Main:1,sum
Field Write,context=Main:1,ans=99999999999999999999999999999999999999999999999999999999999999999999999999999999
Field Read,context=Main:1,ans
Field Read,context=Main:1,ans
Field Read,context=Main:1,t
Field Read,context=Main:1,t
Field Write,context=Main:1,t=1
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Field Read,context=Main:1,a
Field Read,context=Main:1,b
Field Read,context=Main:1,sum
Field Write,context=Main:1,ans=100000000000000000000000000000000000000000000000000000000000000000000000000000001
Field Read,context=Main:1,ans
Field Read,context=Main:1,t
Field Read,context=Main:1,t
Field Write,context=Main:1,t=0
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Field Read,context=Main:1,a
Field Read,context=Main:1,b
Field Read,context=Main:1,sum
Field Write,context=Main:1,ans=200000000000000000000000000000000000000000000000000000000000000000000000000000000
Field Read,context=Main:1,ans
Field Read,context=Main:1,t
Field Read,context=Main:1,sc
