Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Method Call,caller=Main#main:1,target=Main#doIt:1
Variable Write,context=Main#doIt:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#doIt:1,n=2
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Variable Write,context=Main#doIt:1,x=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Variable Write,context=Main#doIt:1,y=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Variable Write,context=Main#doIt:1,v=int[]:3
Variable Write,context=Main#doIt:1,xx=0.0
Variable Write,context=Main#doIt:1,yy=0.0
Variable Write,context=Main#doIt:1,d=1.7976931348623157E308
Variable Write,context=Main#doIt:1,cons=10.0
Variable Write,context=Main#doIt:1,rate=0.98
Variable Write,context=Main#doIt:1,i=0
Field Write,context=int[]:1,0=1
Variable Write,context=Main#doIt:1,x=int[]:1
Field Write,context=int[]:2,0=1
Variable Write,context=Main#doIt:1,y=int[]:2
Field Write,context=int[]:3,0=1
Variable Write,context=Main#doIt:1,v=int[]:3
Variable Write,context=Main#doIt:1,xx=1.0
Variable Write,context=Main#doIt:1,yy=1.0
Variable Write,context=Main#doIt:1,i=1
Field Write,context=int[]:1,1=2
Variable Write,context=Main#doIt:1,x=int[]:1
Field Write,context=int[]:2,1=2
Variable Write,context=Main#doIt:1,y=int[]:2
Field Write,context=int[]:3,1=1
Variable Write,context=Main#doIt:1,v=int[]:3
Variable Write,context=Main#doIt:1,xx=3.0
Variable Write,context=Main#doIt:1,yy=3.0
Variable Write,context=Main#doIt:1,xx=1.5
Variable Delete,method=Main#doIt:1 <name=i,type=int (id=7),value=<?>,index=10>
Variable Write,context=Main#doIt:1,yy=1.5
Variable Write,context=Main#doIt:1,t=0.0
Variable Write,context=Main#doIt:1,idx=0
Variable Write,context=Main#doIt:1,i=0
