Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,in=java.util.Scanner (id=363)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Field Read,context=Main,in
Field Write,context=Main,n=4
Field Read,context=Main,n
Method Call,caller=Main#main:1,target=Main#init:1
Field Read,context=Main,n
New Object,object=Node[]:1
Field Write,context=Node[]:1,0=null
Field Write,context=Node[]:1,1=null
Field Write,context=Node[]:1,2=null
Field Write,context=Node[]:1,3=null
Field Write,context=Main,node=Node[]:1
Field Read,context=Main,n
Variable Write,context=Main#init:1,i=0
Field Read,context=Main,node
New Object,object=Node:1
Method Call,caller=Main#init:1,target=Node:1#Node:1
Variable Write,context=Node:1#Node:1,id=0
Field Write,context=Node:1,edge=java.util.ArrayList (id=370)
Field Write,context=Node:1,id=0
Method Exit,returner=Node:1#Node:1,value=<void>
Field Read,context=Main,n
Variable Write,context=Main#init:1,i=1
Field Read,context=Main,node
New Object,object=Node:2
Method Call,caller=Main#init:1,target=Node:2#Node:2
Variable Write,context=Node:2#Node:2,id=1
Field Write,context=Node:2,edge=java.util.ArrayList (id=372)
Field Write,context=Node:2,id=1
Method Exit,returner=Node:2#Node:2,value=<void>
Field Read,context=Main,n
Variable Write,context=Main#init:1,i=2
Field Read,context=Main,node
New Object,object=Node:3
Method Call,caller=Main#init:1,target=Node:3#Node:3
Variable Write,context=Node:3#Node:3,id=2
Field Write,context=Node:3,edge=java.util.ArrayList (id=374)
Field Write,context=Node:3,id=2
Method Exit,returner=Node:3#Node:3,value=<void>
Field Read,context=Main,n
Variable Write,context=Main#init:1,i=3
Field Read,context=Main,node
New Object,object=Node:4
Method Call,caller=Main#init:1,target=Node:4#Node:4
Variable Write,context=Node:4#Node:4,id=3
Field Write,context=Node:4,edge=java.util.ArrayList (id=376)
Field Write,context=Node:4,id=3
Method Exit,returner=Node:4#Node:4,value=<void>
Field Read,context=Main,n
Field Read,context=Main,n
Field Read,context=Main,n
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[][]:1,1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[]:3,3=0
Field Write,context=int[][]:1,2=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=0
Field Write,context=int[]:4,2=0
Field Write,context=int[]:4,3=0
Field Write,context=int[][]:1,3=int[]:4
Field Write,context=Main,cost=int[][]:1
Variable Delete,method=Main#init:1 <name=i,type=int (id=7),value=<?>,index=0>
Field Read,context=Main,n
New Object,object=int[]:5
Field Write,context=int[]:5,0=0
Field Write,context=int[]:5,1=0
Field Write,context=int[]:5,2=0
Field Write,context=int[]:5,3=0
Variable Write,context=Main#init:1,map=int[]:5
Field Read,context=Main,n
Variable Write,context=Main#init:1,i=1
Field Read,context=Main,in
Variable Write,context=Main#init:1,p=0
Field Read,context=Main,node
Field Read,context=Main,node
Method Call,caller=Main#init:1,target=Node:1#createEdge:1
Variable Write,context=Node:1#createEdge:1,n=Node:2
Field Read,context=Node:1,edge
Method Exit,returner=Node:1#createEdge:1,value=<void>
Field Read,context=Main,node
Field Read,context=Main,node
Method Call,caller=Main#init:1,target=Node:2#createEdge:2
Variable Write,context=Node:2#createEdge:2,n=Node:1
Field Read,context=Node:2,edge
Method Exit,returner=Node:2#createEdge:2,value=<void>
Variable Write,context=Main#init:1,map=int[]:5
Field Read,context=Main,n
Variable Write,context=Main#init:1,i=2
Variable Delete,method=Main#init:1 <name=p,type=int (id=7),value=<?>,index=3>
Field Read,context=Main,in
Variable Write,context=Main#init:1,p=1
Field Read,context=Main,node
Field Read,context=Main,node
Method Call,caller=Main#init:1,target=Node:2#createEdge:3
Variable Write,context=Node:2#createEdge:3,n=Node:3
Field Read,context=Node:2,edge
Method Exit,returner=Node:2#createEdge:3,value=<void>
Field Read,context=Main,node
Field Read,context=Main,node
Method Call,caller=Main#init:1,target=Node:3#createEdge:4
Variable Write,context=Node:3#createEdge:4,n=Node:2
Field Read,context=Node:3,edge
Method Exit,returner=Node:3#createEdge:4,value=<void>
Field Write,context=int[]:5,2=1
Variable Write,context=Main#init:1,map=int[]:5
Field Read,context=Main,n
Variable Write,context=Main#init:1,i=3
Variable Delete,method=Main#init:1 <name=p,type=int (id=7),value=<?>,index=3>
Field Read,context=Main,in
Variable Write,context=Main#init:1,p=2
Field Read,context=Main,node
Field Read,context=Main,node
Method Call,caller=Main#init:1,target=Node:3#createEdge:5
Variable Write,context=Node:3#createEdge:5,n=Node:4
Field Read,context=Node:3,edge
Method Exit,returner=Node:3#createEdge:5,value=<void>
Field Read,context=Main,node
Field Read,context=Main,node
Method Call,caller=Main#init:1,target=Node:4#createEdge:6
Variable Write,context=Node:4#createEdge:6,n=Node:3
Field Read,context=Node:4,edge
Method Exit,returner=Node:4#createEdge:6,value=<void>
Field Write,context=int[]:5,3=2
Variable Write,context=Main#init:1,map=int[]:5
Field Read,context=Main,n
Variable Delete,method=Main#init:1 <name=p,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#init:1 <name=i,type=int (id=7),value=<?>,index=2>
Variable Write,context=Main#init:1,sum=0
Field Read,context=Main,n
Variable Write,context=Main#init:1,i=1
Field Read,context=Main,in
Variable Write,context=Main#init:1,d=10
Field Read,context=Main,cost
Field Read,context=Main,cost
Variable Write,context=Main#init:1,sum=10
Field Read,context=Main,n
Variable Write,context=Main#init:1,i=2
Variable Delete,method=Main#init:1 <name=d,type=int (id=7),value=<?>,index=6>
Field Read,context=Main,in
Variable Write,context=Main#init:1,d=20
Field Read,context=Main,cost
Field Read,context=Main,cost
Variable Write,context=Main#init:1,sum=30
Field Read,context=Main,n
Variable Write,context=Main#init:1,i=3
Variable Delete,method=Main#init:1 <name=d,type=int (id=7),value=<?>,index=6>
Field Read,context=Main,in
Variable Write,context=Main#init:1,d=30
Field Read,context=Main,cost
Field Read,context=Main,cost
Variable Write,context=Main#init:1,sum=60
Field Read,context=Main,n
Variable Delete,method=Main#init:1 <name=d,type=int (id=7),value=<?>,index=6>
Variable Write,context=Main#init:1,result=60
Method Exit,returner=Main#init:1,value=60
Variable Write,context=Main#main:1,sum=60
Method Call,caller=Main#main:1,target=Main#remove:1
Variable Write,context=Main#remove:1,res=0
Field Read,context=Main,n
Variable Write,context=Main#remove:1,bs=java.util.BitSet (id=384)
Field Read,context=Main,n
Variable Write,context=Main#remove:1,i=0
Field Read,context=Main,node
Field Read,context=Node:1,edge
Field Read,context=Main,n
Variable Write,context=Main#remove:1,i=1
Field Read,context=Main,node
Field Read,context=Node:2,edge
Field Read,context=Main,n
Variable Write,context=Main#remove:1,i=2
Field Read,context=Main,node
Field Read,context=Node:3,edge
Field Read,context=Main,n
Variable Write,context=Main#remove:1,i=3
Field Read,context=Main,node
Field Read,context=Node:4,edge
Field Read,context=Main,n
Variable Delete,method=Main#remove:1 <name=i,type=int (id=7),value=<?>,index=2>
Variable Write,context=Main#remove:1,i=0
Field Read,context=Main,node
Field Read,context=Node:1,edge
Variable Write,context=Main#remove:1,next=Node:2
Field Read,context=Main,cost
Field Read,context=Node:2,id
Variable Write,context=Main#remove:1,res=10
Field Read,context=Node:2,edge
Field Read,context=Main,node
Field Read,context=Main,node
Field Read,context=Node:1,edge
Field Read,context=Main,node
Variable Write,context=Main#remove:1,i=3
Variable Delete,method=Main#remove:1 <name=next,type=Node (id=121),value=<?>,index=4>
Field Read,context=Main,node
Field Read,context=Node:4,edge
Variable Write,context=Main#remove:1,next=Node:3
Field Read,context=Main,cost
Field Read,context=Node:3,id
Variable Write,context=Main#remove:1,res=40
Field Read,context=Node:3,edge
Field Read,context=Main,node
Field Read,context=Main,node
Field Read,context=Node:4,edge
Field Read,context=Main,node
Variable Delete,method=Main#remove:1 <name=next,type=Node (id=121),value=<?>,index=4>
Variable Write,context=Main#remove:1,result=40
Method Exit,returner=Main#remove:1,value=40
Variable Write,context=Main#main:1,res=40
Method Call,caller=Main#main:1,target=Main#longest:1
Field Read,context=Main,n
Field Write,context=Main,used=java.util.BitSet (id=385)
Field Write,context=Main,pathId=0
Field Write,context=Main,path=-1
Field Read,context=Main,n
Variable Write,context=Main#longest:1,i=0
Field Read,context=Main,node
Field Read,context=Main,n
Variable Write,context=Main#longest:1,i=1
Field Read,context=Main,node
Field Read,context=Main,node
Method Call,caller=Main#longest:1,target=Main#dfs:1
Variable Write,context=Main#dfs:1,nd=Node:2
Variable Write,context=Main#dfs:1,dist=0
Field Read,context=Main,used
Field Read,context=Node:2,id
Variable Write,context=Main#dfs:1,res=0
Variable Write,context=Main#dfs:1,update=false
Field Read,context=Node:2,edge
Variable Write,context=Main#dfs:1,v=Node:3
Field Read,context=Main,used
Field Read,context=Node:3,id
Variable Write,context=Main#dfs:1,update=true
Field Read,context=Main,used
Field Read,context=Node:3,id
Field Read,context=Main,cost
Field Read,context=Node:2,id
Field Read,context=Node:3,id
Method Call,caller=Main#dfs:1,target=Main#dfs:2
Variable Write,context=Main#dfs:2,nd=Node:3
Variable Write,context=Main#dfs:2,dist=20
Field Read,context=Main,used
Field Read,context=Node:3,id
Variable Write,context=Main#dfs:2,res=20
Variable Write,context=Main#dfs:2,update=false
Field Read,context=Node:3,edge
Variable Write,context=Main#dfs:2,v=Node:2
Field Read,context=Main,used
Field Read,context=Node:2,id
Field Read,context=Main,path
Variable Delete,method=Main#dfs:2 <name=v,type=Node (id=121),value=<?>,index=4>
Field Write,context=Main,path=20
Field Read,context=Node:3,id
Field Write,context=Main,pathId=2
Method Exit,returner=Main#dfs:2,value=<void>
Variable Delete,method=Main#dfs:1 <name=v,type=Node (id=121),value=<?>,index=4>
Method Exit,returner=Main#dfs:1,value=<void>
Field Write,context=Main,path=0
Field Read,context=Main,used
Field Read,context=Main,pathId
Field Read,context=Main,node
Field Read,context=Main,pathId
Method Call,caller=Main#longest:1,target=Main#dfs:3
Variable Write,context=Main#dfs:3,nd=Node:3
Variable Write,context=Main#dfs:3,dist=0
Field Read,context=Main,used
Field Read,context=Node:3,id
Variable Write,context=Main#dfs:3,res=0
Variable Write,context=Main#dfs:3,update=false
Field Read,context=Node:3,edge
Variable Write,context=Main#dfs:3,v=Node:2
Field Read,context=Main,used
Field Read,context=Node:2,id
Variable Write,context=Main#dfs:3,update=true
Field Read,context=Main,used
Field Read,context=Node:2,id
Field Read,context=Main,cost
Field Read,context=Node:3,id
Field Read,context=Node:2,id
Method Call,caller=Main#dfs:3,target=Main#dfs:4
Variable Write,context=Main#dfs:4,nd=Node:2
