Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,s=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,n=4
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[][]:1,1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[]:3,3=0
Field Write,context=int[][]:1,2=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=0
Field Write,context=int[]:4,2=0
Field Write,context=int[]:4,3=0
Field Write,context=int[][]:1,3=int[]:4
New Object,object=int[]:5
Field Write,context=int[]:5,0=0
Field Write,context=int[]:5,1=0
Field Write,context=int[]:5,2=0
Field Write,context=int[]:5,3=0
Field Write,context=int[][]:1,4=int[]:5
New Object,object=int[]:6
Field Write,context=int[]:6,0=0
Field Write,context=int[]:6,1=0
Field Write,context=int[]:6,2=0
Field Write,context=int[]:6,3=0
Field Write,context=int[][]:1,5=int[]:6
Variable Write,context=Main#main:1,p=int[][]:1
New Object,object=int[]:7
Field Write,context=int[]:7,0=0
Field Write,context=int[]:7,1=0
Field Write,context=int[]:7,2=0
Field Write,context=int[]:7,3=0
Variable Write,context=Main#main:1,x=int[]:7
New Object,object=int[]:8
Field Write,context=int[]:8,0=0
Field Write,context=int[]:8,1=0
Field Write,context=int[]:8,2=0
Field Write,context=int[]:8,3=0
Variable Write,context=Main#main:1,y=int[]:8
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,k=0
Variable Write,context=Main#main:1,p=int[][]:1
