Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.io.BufferedReader (id=24)
Variable Write,context=Main#main:1,lot=java.util.LinkedList (id=27)
Variable Write,context=Main#main:1,st=1
Variable Write,context=Main#main:1,st=6
Variable Write,context=Main#main:1,st=0
Variable Write,context=Main#main:1,st=8
Variable Write,context=Main#main:1,st=10
Variable Write,context=Main#main:1,st=0
