Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,scan=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,n=3
Variable Write,context=Main#main:1,p=2
Variable Write,context=Main#main:1,mem=0
Variable Write,context=Main#main:1,b=0
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,a=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,p=1
Variable Write,context=Main#main:1,mem=1
Variable Write,context=Main#main:1,b=1
Field Write,context=int[]:1,1=1
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,p=0
Variable Write,context=Main#main:1,mem=2
Variable Write,context=Main#main:1,b=2
Variable Write,context=Main#main:1,p=0
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,b=3
Variable Write,context=Main#main:1,b=0
Variable Write,context=Main#main:1,p=1
Field Write,context=int[]:1,0=0
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,mem=1
Variable Write,context=Main#main:1,b=1
Field Write,context=int[]:1,1=2
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,p=0
Variable Write,context=Main#main:1,b=2
Variable Write,context=Main#main:1,b=1
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=10,index=2>
Variable Delete,method=Main#main:1 <name=p,type=int (id=7),value=9,index=3>
Variable Delete,method=Main#main:1 <name=mem,type=int (id=7),value=6,index=4>
