Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,sc=java.util.Scanner (id=364)
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Field Read,context=Main:1,sc
Field Read,context=Main:1,sc
Variable Write,context=Main:1#run:1,w=7
Field Read,context=Main:1,sc
Variable Write,context=Main:1#run:1,h=4
Field Read,context=Main:1,sc
Method Call,caller=Main:1#run:1,target=Main:1#calc:1
Variable Write,context=Main:1#calc:1,h=4
Variable Write,context=Main:1#calc:1,w=7
New Object,object=java.lang.String[][]:1
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=null
Field Write,context=java.lang.String[]:2,1=null
Field Write,context=java.lang.String[]:2,2=null
Field Write,context=java.lang.String[]:2,3=null
Field Write,context=java.lang.String[]:2,4=null
Field Write,context=java.lang.String[]:2,5=null
Field Write,context=java.lang.String[]:2,6=null
Field Write,context=java.lang.String[][]:1,0=java.lang.String[]:2
New Object,object=java.lang.String[]:3
Field Write,context=java.lang.String[]:3,0=null
Field Write,context=java.lang.String[]:3,1=null
Field Write,context=java.lang.String[]:3,2=null
Field Write,context=java.lang.String[]:3,3=null
Field Write,context=java.lang.String[]:3,4=null
Field Write,context=java.lang.String[]:3,5=null
Field Write,context=java.lang.String[]:3,6=null
Field Write,context=java.lang.String[][]:1,1=java.lang.String[]:3
New Object,object=java.lang.String[]:4
Field Write,context=java.lang.String[]:4,0=null
Field Write,context=java.lang.String[]:4,1=null
Field Write,context=java.lang.String[]:4,2=null
Field Write,context=java.lang.String[]:4,3=null
Field Write,context=java.lang.String[]:4,4=null
Field Write,context=java.lang.String[]:4,5=null
Field Write,context=java.lang.String[]:4,6=null
Field Write,context=java.lang.String[][]:1,2=java.lang.String[]:4
New Object,object=java.lang.String[]:5
Field Write,context=java.lang.String[]:5,0=null
