Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=364)
Variable Write,context=Main:1#run:1,n=3
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Variable Write,context=Main:1#run:1,d=int[]:1
Variable Write,context=Main:1#run:1,i=0
Field Write,context=int[]:1,0=3
Variable Write,context=Main:1#run:1,d=int[]:1
Variable Write,context=Main:1#run:1,i=1
Variable Write,context=Main:1#run:1,d=int[]:1
Variable Write,context=Main:1#run:1,i=2
Field Write,context=int[]:1,2=1
Variable Write,context=Main:1#run:1,d=int[]:1
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=3>
Variable Write,context=Main:1#run:1,set=java.util.HashSet (id=366)
Variable Write,context=Main:1#run:1,i=0
Variable Write,context=Main:1#run:1,val=3
Variable Write,context=Main:1#run:1,j=1
Variable Write,context=Main:1#run:1,val=30
Variable Write,context=Main:1#run:1,j=2
Variable Write,context=Main:1#run:1,val=301
Variable Write,context=Main:1#run:1,i=1
Variable Delete,method=Main:1#run:1 <name=val,type=java.lang.String (id=25),value=<?>,index=6>
Variable Delete,method=Main:1#run:1 <name=j,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main:1#run:1,val=0
Variable Write,context=Main:1#run:1,j=2
Variable Write,context=Main:1#run:1,val=01
Variable Write,context=Main:1#run:1,i=2
Variable Delete,method=Main:1#run:1 <name=val,type=java.lang.String (id=25),value=<?>,index=6>
Variable Delete,method=Main:1#run:1 <name=j,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main:1#run:1,val=1
Variable Delete,method=Main:1#run:1 <name=val,type=java.lang.String (id=25),value=<?>,index=6>
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main:1#run:1,i=0
Variable Write,context=Main:1#run:1,i=1
Variable Write,context=Main:1#run:1,i=2
Variable Delete,method=Main:1#run:1 <name=i,type=long (id=8),value=<?>,index=8>
Method Exit,returner=Main:1#run:1,value=<void>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
