Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,N=3
Variable Write,context=Main#main:1,S=32
Variable Write,context=Main#main:1,W=64
Variable Write,context=Main#main:1,Q=7
Variable Write,context=Main#main:1,g=32
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,2=4
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,g=16
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=2
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,g=8
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,g=4
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=10349,index=8>
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Variable Write,context=Main#main:1,seq=int[]:2
Variable Write,context=Main#main:1,pow10=1
Variable Write,context=Main#main:1,zeropos=0
Variable Write,context=Main#main:1,map=java.util.HashMap (id=366)
Variable Write,context=Main#main:1,ans=0
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:2,0=1
Variable Write,context=Main#main:1,seq=int[]:2
Variable Write,context=Main#main:1,pow10=3
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,seq=int[]:2
Variable Write,context=Main#main:1,ans=1
Variable Write,context=Main#main:1,pow10=2
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:2,2=1
Variable Write,context=Main#main:1,seq=int[]:2
Variable Write,context=Main#main:1,ans=2
Variable Write,context=Main#main:1,pow10=6
