Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,debug=false
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=UserScanner:1
Method Call,caller=Main#main:1,target=UserScanner:1#UserScanner:1
Variable Write,context=UserScanner:1#UserScanner:1,inStream=java.io.BufferedInputStream (id=345)
Field Write,context=UserScanner:1,buffer=byte[1024] (id=346)
Field Write,context=UserScanner:1,ptr=0
Field Write,context=UserScanner:1,buflen=0
Field Write,context=UserScanner:1,in=java.io.BufferedInputStream (id=345)
Method Exit,returner=UserScanner:1#UserScanner:1,value=<void>
Variable Write,context=Main#main:1,scan=UserScanner:1
Variable Write,context=Main#main:1,pwriter=java.io.PrintWriter (id=347)
Method Call,caller=Main#main:1,target=UserScanner:1#nextInt:1
Method Call,caller=UserScanner:1#nextInt:1,target=UserScanner:1#skipCtlSpace:1
Field Read,context=UserScanner:1,ptr
Field Read,context=UserScanner:1,buflen
Method Call,caller=UserScanner:1#skipCtlSpace:1,target=UserScanner:1#read:1
Field Write,context=UserScanner:1,ptr=0
Field Read,context=UserScanner:1,in
Field Read,context=UserScanner:1,buffer
Field Write,context=UserScanner:1,buflen=42
Method Exit,returner=UserScanner:1#read:1,value=<void>
Method Call,caller=UserScanner:1#skipCtlSpace:1,target=UserScanner:1#skipCtlSpace:2
Field Read,context=UserScanner:1,ptr
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Method Call,caller=UserScanner:1#skipCtlSpace:2,target=UserScanner:1#isCtlSpace:1
Variable Write,context=UserScanner:1#isCtlSpace:1,b=53
Variable Write,context=UserScanner:1#isCtlSpace:1,result=false
Method Exit,returner=UserScanner:1#isCtlSpace:1,value=false
Method Exit,returner=UserScanner:1#skipCtlSpace:2,value=<void>
Method Exit,returner=UserScanner:1#skipCtlSpace:1,value=<void>
Variable Write,context=UserScanner:1#nextInt:1,n=0
Variable Write,context=UserScanner:1#nextInt:1,minus=false
Method Call,caller=UserScanner:1#nextInt:1,target=UserScanner:1#getByte:1
Field Read,context=UserScanner:1,ptr
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Method Call,caller=UserScanner:1#getByte:1,target=UserScanner:1#isCtlSpace:2
Variable Write,context=UserScanner:1#isCtlSpace:2,b=53
Variable Write,context=UserScanner:1#isCtlSpace:2,result=false
Method Exit,returner=UserScanner:1#isCtlSpace:2,value=false
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Field Write,context=UserScanner:1,ptr=1
Variable Write,context=UserScanner:1#getByte:1,result=53
Method Exit,returner=UserScanner:1#getByte:1,value=53
Variable Write,context=UserScanner:1#nextInt:1,b=53
Variable Write,context=UserScanner:1#nextInt:1,n=0
Variable Write,context=UserScanner:1#nextInt:1,n=5
Method Call,caller=UserScanner:1#nextInt:1,target=UserScanner:1#getByte:2
Field Read,context=UserScanner:1,ptr
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Method Call,caller=UserScanner:1#getByte:2,target=UserScanner:1#isCtlSpace:3
Variable Write,context=UserScanner:1#isCtlSpace:3,b=32
Variable Write,context=UserScanner:1#isCtlSpace:3,result=true
Method Exit,returner=UserScanner:1#isCtlSpace:3,value=true
Variable Write,context=UserScanner:1#getByte:2,result=-1
Method Exit,returner=UserScanner:1#getByte:2,value=-1
Variable Write,context=UserScanner:1#nextInt:1,b=-1
Variable Write,context=UserScanner:1#nextInt:1,result=5
Method Exit,returner=UserScanner:1#nextInt:1,value=5
Variable Write,context=Main#main:1,n=5
Method Call,caller=Main#main:1,target=UserScanner:1#nextInt:2
Method Call,caller=UserScanner:1#nextInt:2,target=UserScanner:1#skipCtlSpace:3
Field Read,context=UserScanner:1,ptr
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Method Call,caller=UserScanner:1#skipCtlSpace:3,target=UserScanner:1#isCtlSpace:4
Variable Write,context=UserScanner:1#isCtlSpace:4,b=32
Variable Write,context=UserScanner:1#isCtlSpace:4,result=true
Method Exit,returner=UserScanner:1#isCtlSpace:4,value=true
Field Read,context=UserScanner:1,ptr
Field Write,context=UserScanner:1,ptr=2
Field Read,context=UserScanner:1,ptr
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Method Call,caller=UserScanner:1#skipCtlSpace:3,target=UserScanner:1#isCtlSpace:5
Variable Write,context=UserScanner:1#isCtlSpace:5,b=53
Variable Write,context=UserScanner:1#isCtlSpace:5,result=false
Method Exit,returner=UserScanner:1#isCtlSpace:5,value=false
Method Exit,returner=UserScanner:1#skipCtlSpace:3,value=<void>
Variable Write,context=UserScanner:1#nextInt:2,n=0
Variable Write,context=UserScanner:1#nextInt:2,minus=false
Method Call,caller=UserScanner:1#nextInt:2,target=UserScanner:1#getByte:3
Field Read,context=UserScanner:1,ptr
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Method Call,caller=UserScanner:1#getByte:3,target=UserScanner:1#isCtlSpace:6
Variable Write,context=UserScanner:1#isCtlSpace:6,b=53
Variable Write,context=UserScanner:1#isCtlSpace:6,result=false
Method Exit,returner=UserScanner:1#isCtlSpace:6,value=false
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Field Write,context=UserScanner:1,ptr=3
Variable Write,context=UserScanner:1#getByte:3,result=53
Method Exit,returner=UserScanner:1#getByte:3,value=53
Variable Write,context=UserScanner:1#nextInt:2,b=53
Variable Write,context=UserScanner:1#nextInt:2,n=0
Variable Write,context=UserScanner:1#nextInt:2,n=5
Method Call,caller=UserScanner:1#nextInt:2,target=UserScanner:1#getByte:4
Field Read,context=UserScanner:1,ptr
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Method Call,caller=UserScanner:1#getByte:4,target=UserScanner:1#isCtlSpace:7
Variable Write,context=UserScanner:1#isCtlSpace:7,b=32
Variable Write,context=UserScanner:1#isCtlSpace:7,result=true
Method Exit,returner=UserScanner:1#isCtlSpace:7,value=true
Variable Write,context=UserScanner:1#getByte:4,result=-1
Method Exit,returner=UserScanner:1#getByte:4,value=-1
Variable Write,context=UserScanner:1#nextInt:2,b=-1
Variable Write,context=UserScanner:1#nextInt:2,result=5
Method Exit,returner=UserScanner:1#nextInt:2,value=5
Variable Write,context=Main#main:1,m=5
Method Call,caller=Main#main:1,target=UserScanner:1#nextInt:3
Method Call,caller=UserScanner:1#nextInt:3,target=UserScanner:1#skipCtlSpace:4
Field Read,context=UserScanner:1,ptr
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Method Call,caller=UserScanner:1#skipCtlSpace:4,target=UserScanner:1#isCtlSpace:8
Variable Write,context=UserScanner:1#isCtlSpace:8,b=32
Variable Write,context=UserScanner:1#isCtlSpace:8,result=true
Method Exit,returner=UserScanner:1#isCtlSpace:8,value=true
Field Read,context=UserScanner:1,ptr
Field Write,context=UserScanner:1,ptr=4
Field Read,context=UserScanner:1,ptr
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Method Call,caller=UserScanner:1#skipCtlSpace:4,target=UserScanner:1#isCtlSpace:9
Variable Write,context=UserScanner:1#isCtlSpace:9,b=50
Variable Write,context=UserScanner:1#isCtlSpace:9,result=false
Method Exit,returner=UserScanner:1#isCtlSpace:9,value=false
Method Exit,returner=UserScanner:1#skipCtlSpace:4,value=<void>
Variable Write,context=UserScanner:1#nextInt:3,n=0
Variable Write,context=UserScanner:1#nextInt:3,minus=false
Method Call,caller=UserScanner:1#nextInt:3,target=UserScanner:1#getByte:5
Field Read,context=UserScanner:1,ptr
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Method Call,caller=UserScanner:1#getByte:5,target=UserScanner:1#isCtlSpace:10
Variable Write,context=UserScanner:1#isCtlSpace:10,b=50
Variable Write,context=UserScanner:1#isCtlSpace:10,result=false
Method Exit,returner=UserScanner:1#isCtlSpace:10,value=false
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Field Write,context=UserScanner:1,ptr=5
Variable Write,context=UserScanner:1#getByte:5,result=50
Method Exit,returner=UserScanner:1#getByte:5,value=50
Variable Write,context=UserScanner:1#nextInt:3,b=50
Variable Write,context=UserScanner:1#nextInt:3,n=0
Variable Write,context=UserScanner:1#nextInt:3,n=2
Method Call,caller=UserScanner:1#nextInt:3,target=UserScanner:1#getByte:6
Field Read,context=UserScanner:1,ptr
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buflen
Field Read,context=UserScanner:1,buffer
Field Read,context=UserScanner:1,ptr
Method Call,caller=UserScanner:1#getByte:6,target=UserScanner:1#isCtlSpace:11
Variable Write,context=UserScanner:1#isCtlSpace:11,b=13
Variable Write,context=UserScanner:1#isCtlSpace:11,result=true
Method Exit,returner=UserScanner:1#isCtlSpace:11,value=true
