Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,threadMXBean=sun.management.ThreadImpl (id=342)
Variable Write,context=Main#main:1,startCpuTime=265625000
Variable Write,context=Main#main:1,scan=java.util.Scanner (id=365)
Field Write,context=Main,H=5
Field Write,context=Main,W=5
Field Write,context=Main,L=3
Field Write,context=Main,P=2
Field Read,context=Main,W
Field Read,context=Main,H
New Object,object=short[][]:1
New Object,object=short[]:1
Field Write,context=short[]:1,0=0
Field Write,context=short[]:1,1=0
Field Write,context=short[]:1,2=0
Field Write,context=short[]:1,3=0
Field Write,context=short[]:1,4=0
Field Write,context=short[][]:1,0=short[]:1
New Object,object=short[]:2
Field Write,context=short[]:2,0=0
Field Write,context=short[]:2,1=0
Field Write,context=short[]:2,2=0
Field Write,context=short[]:2,3=0
Field Write,context=short[]:2,4=0
Field Write,context=short[][]:1,1=short[]:2
New Object,object=short[]:3
Field Write,context=short[]:3,0=0
Field Write,context=short[]:3,1=0
Field Write,context=short[]:3,2=0
Field Write,context=short[]:3,3=0
Field Write,context=short[]:3,4=0
Field Write,context=short[][]:1,2=short[]:3
New Object,object=short[]:4
Field Write,context=short[]:4,0=0
Field Write,context=short[]:4,1=0
Field Write,context=short[]:4,2=0
Field Write,context=short[]:4,3=0
Field Write,context=short[]:4,4=0
Field Write,context=short[][]:1,3=short[]:4
New Object,object=short[]:5
Field Write,context=short[]:5,0=0
Field Write,context=short[]:5,1=0
Field Write,context=short[]:5,2=0
Field Write,context=short[]:5,3=0
Field Write,context=short[]:5,4=0
Field Write,context=short[][]:1,4=short[]:5
Field Write,context=Main,leftupper=short[][]:1
Field Read,context=Main,W
Field Read,context=Main,H
New Object,object=short[][]:2
New Object,object=short[]:6
Field Write,context=short[]:6,0=0
Field Write,context=short[]:6,1=0
Field Write,context=short[]:6,2=0
Field Write,context=short[]:6,3=0
Field Write,context=short[]:6,4=0
Field Write,context=short[][]:2,0=short[]:6
