Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,MESH=1200
Field Write,context=Main:1,diameter=2.0
Field Write,context=Main:1,EPS=1.0E-13
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,in=java.util.Scanner (id=365)
Field Write,context=Main:1,N=3
Field Read,context=Main:1,N
Field Read,context=Main:1,N
New Object,object=Main$Point[]:1
Field Write,context=Main$Point[]:1,0=null
Field Write,context=Main$Point[]:1,1=null
Field Write,context=Main$Point[]:1,2=null
Field Write,context=Main:1,ps=Main$Point[]:1
Field Read,context=Main:1,N
Variable Write,context=Main:1#run:1,i=0
Variable Write,context=Main:1#run:1,x=1.0
Variable Write,context=Main:1#run:1,y=1.0
Field Read,context=Main:1,ps
New Object,object=Main$Point:1
Method Call,caller=Main:1#run:1,target=Main$Point:1#Main$Point:1
Variable Write,context=Main$Point:1#Main$Point:1,_y=1.0
Variable Write,context=Main$Point:1#Main$Point:1,_x=1.0
Field Write,context=Main$Point:1,x=1.0
Field Write,context=Main$Point:1,y=1.0
Method Exit,returner=Main$Point:1#Main$Point:1,value=<void>
Field Read,context=Main:1,N
Variable Write,context=Main:1#run:1,i=1
Variable Delete,method=Main:1#run:1 <name=x,type=double (id=5),value=<?>,index=2>
Variable Delete,method=Main:1#run:1 <name=y,type=double (id=5),value=<?>,index=3>
Variable Write,context=Main:1#run:1,x=3.0
Variable Write,context=Main:1#run:1,y=1.0
Field Read,context=Main:1,ps
New Object,object=Main$Point:2
Method Call,caller=Main:1#run:1,target=Main$Point:2#Main$Point:2
Variable Write,context=Main$Point:2#Main$Point:2,_y=1.0
Variable Write,context=Main$Point:2#Main$Point:2,_x=3.0
Field Write,context=Main$Point:2,x=3.0
Field Write,context=Main$Point:2,y=1.0
