Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,map=java.util.HashMap (id=341)
Field Write,context=Main,INF=536870912
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=364)
Field Write,context=Main,N=7
Field Write,context=Main,M=2
Field Read,context=Main,N
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=Main,ar=int[]:1
Field Read,context=Main,M
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=Main,c=int[]:2
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,ar
Field Read,context=Main,c
Field Read,context=Main,ar
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=1
Field Read,context=Main,ar
Field Read,context=Main,c
Field Read,context=Main,ar
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=2
Field Read,context=Main,ar
Field Read,context=Main,c
Field Read,context=Main,ar
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=3
Field Read,context=Main,ar
Field Read,context=Main,c
Field Read,context=Main,ar
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=4
Field Read,context=Main,ar
Field Read,context=Main,c
Field Read,context=Main,ar
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=5
Field Read,context=Main,ar
Field Read,context=Main,c
Field Read,context=Main,ar
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=6
Field Read,context=Main,ar
Field Read,context=Main,c
Field Read,context=Main,ar
Field Read,context=Main,N
Field Read,context=Main,M
Field Read,context=Main,M
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=2>
New Object,object=int[][]:1
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[]:3,3=0
Field Write,context=int[][]:1,0=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=0
Field Write,context=int[]:4,2=0
Field Write,context=int[]:4,3=0
Field Write,context=int[][]:1,1=int[]:4
New Object,object=int[]:5
Field Write,context=int[]:5,0=0
Field Write,context=int[]:5,1=0
Field Write,context=int[]:5,2=0
Field Write,context=int[]:5,3=0
Field Write,context=int[][]:1,2=int[]:5
Variable Write,context=Main#main:1,dp=int[][]:1
Field Read,context=Main,M
Field Read,context=Main,M
New Object,object=int[][]:2
New Object,object=int[]:6
Field Write,context=int[]:6,0=0
Field Write,context=int[]:6,1=0
Field Write,context=int[]:6,2=0
Field Write,context=int[]:6,3=0
Field Write,context=int[][]:2,0=int[]:6
New Object,object=int[]:7
Field Write,context=int[]:7,0=0
Field Write,context=int[]:7,1=0
Field Write,context=int[]:7,2=0
Field Write,context=int[]:7,3=0
Field Write,context=int[][]:2,1=int[]:7
New Object,object=int[]:8
Field Write,context=int[]:8,0=0
Field Write,context=int[]:8,1=0
Field Write,context=int[]:8,2=0
Field Write,context=int[]:8,3=0
Field Write,context=int[][]:2,2=int[]:8
Variable Write,context=Main#main:1,dd=int[][]:2
