Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,p=2
Variable Write,context=Main#main:1,n=5
Variable Write,context=Main#main:1,ans=1.4142135623730951
Variable Write,context=Main#main:1,less=4.9E-324
Variable Write,context=Main#main:1,more=1.7976931348623157E308
Variable Write,context=Main#main:1,less_u=1
Variable Write,context=Main#main:1,less_v=1
Variable Write,context=Main#main:1,more_x=1
Variable Write,context=Main#main:1,more_y=1
Variable Write,context=Main#main:1,b=1
Variable Write,context=Main#main:1,b_=1.0
Variable Write,context=Main#main:1,top=1.4142135623730951
Variable Write,context=Main#main:1,high_a=2
Variable Write,context=Main#main:1,low_a=1
Method Call,caller=Main#main:1,target=Main#gcd:1
Variable Write,context=Main#gcd:1,y=1
Variable Write,context=Main#gcd:1,x=1
Method Call,caller=Main#gcd:1,target=Main#gcd:2
Variable Write,context=Main#gcd:2,y=0
Variable Write,context=Main#gcd:2,x=1
Variable Write,context=Main#gcd:2,result=1
Method Exit,returner=Main#gcd:2,value=1
Variable Write,context=Main#gcd:1,result=1
Method Exit,returner=Main#gcd:1,value=1
Variable Write,context=Main#main:1,gcd=1
Variable Write,context=Main#main:1,less=1.0
Variable Write,context=Main#main:1,less_u=1
Variable Write,context=Main#main:1,less_v=1
Variable Delete,method=Main#main:1 <name=gcd,type=int (id=7),value=<?>,index=16>
Method Call,caller=Main#main:1,target=Main#gcd:3
Variable Write,context=Main#gcd:3,y=1
Variable Write,context=Main#gcd:3,x=2
Method Call,caller=Main#gcd:3,target=Main#gcd:4
Variable Write,context=Main#gcd:4,y=0
Variable Write,context=Main#gcd:4,x=1
Variable Write,context=Main#gcd:4,result=1
Method Exit,returner=Main#gcd:4,value=1
Variable Write,context=Main#gcd:3,result=1
Method Exit,returner=Main#gcd:3,value=1
Variable Write,context=Main#main:1,gcd=1
Variable Write,context=Main#main:1,more=2.0
