Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=365)
Field Write,context=Main:1,n=3
Field Write,context=Main:1,m=2
Field Read,context=Main:1,n
Field Read,context=Main:1,m
Field Read,context=Main:1,n
New Object,object=java.util.List[]:1
Field Write,context=java.util.List[]:1,0=null
Field Write,context=java.util.List[]:1,1=null
Field Write,context=java.util.List[]:1,2=null
Field Write,context=Main:1,adj=java.util.List[]:1
Field Read,context=Main:1,n
Field Read,context=Main:1,adj
Field Read,context=Main:1,n
Field Read,context=Main:1,adj
Field Read,context=Main:1,n
Field Read,context=Main:1,adj
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,N=0
Variable Write,context=Main:1#run:1,M=0
Variable Write,context=Main:1#run:1,cost=java.util.ArrayList (id=368)
Field Read,context=Main:1,m
Field Write,context=Main:1,m=1
Variable Write,context=Main:1#run:1,s=0
Variable Write,context=Main:1#run:1,t=1
Variable Write,context=Main:1#run:1,c=2
Field Read,context=Main:1,adj
New Object,object=Main$E:1
Method Call,caller=Main:1#run:1,target=Main$E:1#Main$E:1
Variable Write,context=Main$E:1#Main$E:1,t=1
Variable Write,context=Main$E:1#Main$E:1,s=0
Variable Write,context=Main$E:1#Main$E:1,id=0
Variable Write,context=Main$E:1#Main$E:1,c=2
Field Write,context=Main$E:1,s=0
Field Write,context=Main$E:1,t=1
Field Write,context=Main$E:1,c=2
Field Write,context=Main$E:1,id=0
Method Exit,returner=Main$E:1#Main$E:1,value=<void>
Field Read,context=Main:1,adj
New Object,object=Main$E:2
Method Call,caller=Main:1#run:1,target=Main$E:2#Main$E:2
Variable Write,context=Main$E:2#Main$E:2,t=0
Variable Write,context=Main$E:2#Main$E:2,s=1
