Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,INF=2147483647
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#solve:1
Variable Write,context=Main:1#solve:1,sc=java.util.Scanner (id=364)
Field Write,context=Main:1,n=2
Field Write,context=Main:1,m=6
Field Write,context=Main:1,kk=0
Field Read,context=Main:1,n
Field Read,context=Main:1,m
Field Read,context=Main:1,n
Variable Write,context=Main:1#solve:1,mn=36.0
Field Read,context=Main:1,n
Field Read,context=Main:1,m
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=int[]:1,7=0
Field Write,context=int[]:1,8=0
Field Write,context=int[]:1,9=0
Field Write,context=int[]:1,10=0
Field Write,context=int[]:1,11=0
Field Write,context=int[]:1,12=0
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[]:2,4=0
Field Write,context=int[]:2,5=0
Field Write,context=int[]:2,6=0
Field Write,context=int[]:2,7=0
Field Write,context=int[]:2,8=0
Field Write,context=int[]:2,9=0
Field Write,context=int[]:2,10=0
Field Write,context=int[]:2,11=0
Field Write,context=int[]:2,12=0
Field Write,context=int[][]:1,1=int[]:2
Variable Write,context=Main:1#solve:1,dp=int[][]:1
Field Read,context=Main:1,m
Field Read,context=Main:1,m
Field Read,context=Main:1,m
Field Read,context=Main:1,m
Field Read,context=Main:1,m
Field Read,context=Main:1,m
Field Read,context=Main:1,m
Variable Write,context=Main:1#solve:1,dp=int[][]:1
