Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,stdIn=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,n=10
Variable Write,context=Main#main:1,m=5
Variable Write,context=Main#main:1,q=3
New Object,object=LinkedList:1
Method Call,caller=Main#main:1,target=LinkedList:1#LinkedList:1
Variable Write,context=LinkedList:1#LinkedList:1,n=10
New Object,object=boolean[]:1
Field Write,context=boolean[]:1,0=false
Field Write,context=boolean[]:1,1=false
Field Write,context=boolean[]:1,2=false
Field Write,context=boolean[]:1,3=false
Field Write,context=boolean[]:1,4=false
Field Write,context=boolean[]:1,5=false
Field Write,context=boolean[]:1,6=false
Field Write,context=boolean[]:1,7=false
Field Write,context=boolean[]:1,8=false
Field Write,context=boolean[]:1,9=false
Field Write,context=LinkedList:1,isntalive=boolean[]:1
New Object,object=Data:1
Method Call,caller=LinkedList:1#LinkedList:1,target=Data:1#Data:1
Method Exit,returner=Data:1#Data:1,value=<void>
Field Write,context=LinkedList:1,now=Data:1
Field Read,context=LinkedList:1,now
Variable Write,context=LinkedList:1#LinkedList:1,tmp=Data:1
Field Read,context=LinkedList:1,now
Field Write,context=Data:1,id=0
Field Read,context=LinkedList:1,now
New Object,object=Data:2
Method Call,caller=LinkedList:1#LinkedList:1,target=Data:2#Data:2
Method Exit,returner=Data:2#Data:2,value=<void>
Field Write,context=Data:1,next=Data:2
Field Read,context=LinkedList:1,now
Field Read,context=Data:1,next
Field Write,context=Data:2,id=1
Field Read,context=LinkedList:1,now
Field Read,context=Data:1,next
Field Read,context=LinkedList:1,now
Field Write,context=Data:2,next=Data:1
Field Read,context=LinkedList:1,now
Field Read,context=Data:1,next
Field Read,context=LinkedList:1,now
Field Write,context=Data:2,prev=Data:1
Field Read,context=LinkedList:1,now
Field Read,context=LinkedList:1,now
Field Read,context=Data:1,next
Field Write,context=Data:1,prev=Data:2
Field Read,context=LinkedList:1,now
Field Read,context=Data:1,next
