Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,INF=268435456
Field Write,context=Main:1,EPS=1.0E-10
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=49)
Variable Write,context=Main:1#run:1,n=2
New Object,object=java.math.BigInteger[]:1
Field Write,context=java.math.BigInteger[]:1,0=null
Field Write,context=java.math.BigInteger[]:1,1=null
Variable Write,context=Main:1#run:1,d=java.math.BigInteger[]:1
New Object,object=java.math.BigInteger[]:2
Field Write,context=java.math.BigInteger[]:2,0=null
Field Write,context=java.math.BigInteger[]:2,1=null
Variable Write,context=Main:1#run:1,v=java.math.BigInteger[]:2
Method Call,caller=Main:1#run:1,target=Main:1#gcd:1
Method Call,caller=Main:1#gcd:1,target=Main:1#gcd:2
Method Call,caller=Main:1#gcd:2,target=Main:1#gcd:3
Method Exit,returner=Main:1#gcd:3,value=<void>
Method Exit,returner=Main:1#gcd:2,value=<void>
Method Exit,returner=Main:1#gcd:1,value=<void>
Variable Write,context=Main:1#run:1,i=1
Method Call,caller=Main:1#run:1,target=Main:1#gcd:4
Method Call,caller=Main:1#gcd:4,target=Main:1#gcd:5
Method Call,caller=Main:1#gcd:5,target=Main:1#gcd:6
Method Exit,returner=Main:1#gcd:6,value=<void>
Method Exit,returner=Main:1#gcd:5,value=<void>
Method Exit,returner=Main:1#gcd:4,value=<void>
Method Call,caller=Main:1#run:1,target=Main:1#lcm:1
Method Call,caller=Main:1#lcm:1,target=Main:1#gcd:7
Method Call,caller=Main:1#gcd:7,target=Main:1#gcd:8
Method Call,caller=Main:1#gcd:8,target=Main:1#gcd:9
Method Call,caller=Main:1#gcd:9,target=Main:1#gcd:10
Method Exit,returner=Main:1#gcd:10,value=<void>
Method Exit,returner=Main:1#gcd:9,value=<void>
