Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,n=5
Variable Write,context=Main#main:1,m=4
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,m=3
Variable Write,context=Main#main:1,k=A
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,a=int[]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,m=2
Variable Delete,method=Main#main:1 <name=k,type=java.lang.String (id=25),value=A,index=5>
Variable Write,context=Main#main:1,k=B
Variable Write,context=Main#main:1,flag=false
Variable Write,context=Main#main:1,i=4
Field Write,context=int[]:1,4=2
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,flag=true
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,m=1
Variable Delete,method=Main#main:1 <name=k,type=java.lang.String (id=25),value=A,index=5>
Variable Write,context=Main#main:1,k=C
Variable Delete,method=Main#main:1 <name=flag,type=boolean (id=2),value=true,index=7>
Variable Write,context=Main#main:1,flag=false
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,1=3
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,flag=true
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=11>
Variable Write,context=Main#main:1,m=0
Variable Delete,method=Main#main:1 <name=k,type=java.lang.String (id=25),value=A,index=5>
Variable Write,context=Main#main:1,k=D
Variable Delete,method=Main#main:1 <name=flag,type=boolean (id=2),value=true,index=10>
Variable Write,context=Main#main:1,max=0
